Problem,Step,PID,rnd,unique
j.rnd,1,214,0.7,7
j.rnd,1,215,0.9,9
j.rnd,1,216,0.6,6
j.rnd,1,217,0.7,7
j.rnd,1,218,0.9,9
j.rnd,1,219,0.5,5
j.rnd,1,220,0.7,7
j.rnd,1,221,0.7,7
j.rnd,1,222,0.7,7
j.rnd,1,223,0.9,9
j.rnd,1,224,1,10
j.rnd,1,225,0.7,7
j.rnd,1,226,0.9,9
j.rnd,1,227,0.6,6
j.rnd,1,228,0.8,8
j.rnd,1,229,0.7,7
j.rnd,1,230,0.6,6
j.rnd,1,231,0.6,6
j.rnd,1,232,1,10
j.rnd,1,233,0.9,9
j.rnd,1,234,0.5,5
j.rnd,1,235,1,10
j.rnd,1,236,0.8,8
j.rnd,1,237,0.6,6
j.rnd,1,238,0.6,6
j.rnd,1,239,1,10
j.rnd,1,240,0.7,7
j.rnd,1,241,0.8,8
j.rnd,1,242,0.6,6
j.rnd,1,243,0.9,9
j.rnd,1,244,0.7,7
j.rnd,1,245,0.9,9
j.rnd,1,246,0.5,5
j.rnd,1,247,0.9,9
j.rnd,1,248,0.7,7
j.rnd,1,249,0.8,8
j.rnd,1,250,0.8,8
j.rnd,1,251,0.7,7
j.rnd,1,252,1,10
j.rnd,1,253,0.7,7
j.rnd,1,254,0.6,6
j.rnd,1,255,0.6,6
j.rnd,1,256,0.6,6
j.rnd,1,257,0.8,8
j.rnd,1,258,0.8,8
j.rnd,1,259,0.9,9
j.rnd,1,260,0.6,6
j.rnd,1,261,0.9,9
j.rnd,1,262,1,10
j.rnd,1,263,0.4,4
j.rnd,1,264,0.8,8
j.rnd,1,265,0.6,6
j.rnd,1,266,0.4,4
j.rnd,1,267,0.8,8
j.rnd,1,268,0.8,8
j.rnd,1,269,0.9,9
j.rnd,1,270,1,10
j.rnd,1,271,0.6,6
j.rnd,1,272,0.6,6
j.rnd,1,273,0.6,6
j.rnd,1,274,0.8,8
j.rnd,1,275,0.7,7
j.rnd,1,276,0.8,8
j.rnd,1,277,0.7,7
j.rnd,1,278,0.8,8
j.rnd,1,279,0.7,7
j.rnd,1,280,0.8,8
j.rnd,1,281,0.6,6
j.rnd,1,282,0.9,9
j.rnd,1,283,1,10
j.rnd,1,284,1,10
j.rnd,1,285,0.6,6
j.rnd,1,286,1,10
j.rnd,1,287,0.7,7
j.rnd,1,288,0.9,9
j.rnd,1,289,0.6,6
j.rnd,1,290,0.6,6
j.rnd,1,291,0.7,7
j.rnd,1,292,0.7,7
j.rnd,1,293,0.8,8
j.rnd,1,294,0.8,8
j.rnd,1,295,0.6,6
j.rnd,1,296,0.5,5
j.rnd,1,297,0.5,5
j.rnd,1,298,0.8,8
j.rnd,1,299,0.6,6
j.rnd,1,300,0.7,7
j.rnd,2,1,0.7,7
j.rnd,2,2,0.9,9
j.rnd,2,3,0.7,7
j.rnd,2,4,0,0
j.rnd,2,5,0,0
j.rnd,2,6,0,0
j.rnd,2,7,0,0
j.rnd,2,8,0.7,7
j.rnd,2,9,0.7,7
j.rnd,2,10,0,0
j.rnd,2,11,0.7,7
j.rnd,2,12,0.7,7
j.rnd,2,13,0.6,6
j.rnd,2,14,1,10
j.rnd,2,15,0.8,8
j.rnd,2,16,0,0
j.rnd,2,17,0,0
j.rnd,2,18,0,0
j.rnd,2,19,0,0
j.rnd,2,20,0,0
j.rnd,2,21,0,0
j.rnd,2,22,0.6,6
j.rnd,2,23,0.8,8
j.rnd,2,24,0,0
j.rnd,2,25,0.8,8
j.rnd,2,26,0.7,7
j.rnd,2,27,0.8,8
j.rnd,2,28,0.7,7
j.rnd,2,29,0.5,5
j.rnd,2,30,0.8,8
j.rnd,2,31,0.5,5
j.rnd,2,32,0.6,6
j.rnd,2,33,0.7,7
j.rnd,2,34,0,0
j.rnd,2,35,1,10
j.rnd,2,36,0.9,9
j.rnd,2,37,0.6,6
j.rnd,2,38,0,0
j.rnd,2,39,0,0
j.rnd,2,40,0.4,4
j.rnd,2,41,1,10
j.rnd,2,42,0,0
j.rnd,2,43,0,0
j.rnd,2,44,0,0
j.rnd,2,45,0,0
j.rnd,2,46,0.4,4
j.rnd,2,47,0.6,6
j.rnd,2,48,0.8,8
j.rnd,2,49,0.7,7
j.rnd,2,50,0.4,4
j.rnd,2,51,0.5,5
j.rnd,2,52,0,0
j.rnd,2,53,0.5,5
j.rnd,2,54,0.7,7
j.rnd,2,55,0.8,8
j.rnd,2,56,0.7,7
j.rnd,2,57,0.8,8
j.rnd,2,58,1,10
j.rnd,2,59,0.7,7
j.rnd,2,60,0.8,8
j.rnd,2,61,0.7,7
j.rnd,2,62,0.9,9
j.rnd,2,63,1,10
j.rnd,2,64,0.7,7
j.rnd,2,65,0.7,7
j.rnd,2,66,0.3,3
j.rnd,2,67,0,0
j.rnd,2,68,0,0
j.rnd,2,69,0,0
j.rnd,2,70,0.7,7
j.rnd,2,71,0.7,7
j.rnd,2,72,0,0
j.rnd,2,73,0,0
j.rnd,2,74,0,0
j.rnd,2,75,0.6,6
j.rnd,2,76,0.8,8
j.rnd,2,77,0.7,7
j.rnd,2,78,0,0
j.rnd,2,79,0.6,6
j.rnd,2,80,0.6,6
j.rnd,2,81,0.7,7
j.rnd,2,82,0.8,8
j.rnd,2,83,0.7,7
j.rnd,2,84,0.8,8
j.rnd,2,85,0.8,8
j.rnd,2,86,0,0
j.rnd,2,87,0,0
j.rnd,2,88,0.9,9
j.rnd,2,89,1,10
j.rnd,2,90,0.9,9
j.rnd,2,91,0.9,9
j.rnd,2,92,0.8,8
j.rnd,2,93,0,0
j.rnd,2,94,0.5,5
j.rnd,2,95,0.7,7
j.rnd,2,96,0.8,8
j.rnd,2,97,0,0
j.rnd,2,98,0,0
j.rnd,2,99,0.8,8
j.rnd,2,100,0,0
j.rnd,2,101,0,0
j.rnd,2,102,0.7,7
j.rnd,2,103,0,0
j.rnd,2,104,0,0
j.rnd,2,105,0,0
j.rnd,2,106,0.8,8
j.rnd,2,107,0.8,8
j.rnd,2,108,0.6,6
j.rnd,2,109,0,0
j.rnd,2,110,0.8,8
j.rnd,2,111,0.5,5
j.rnd,2,112,0.7,7
j.rnd,2,113,0.8,8
j.rnd,2,114,0,0
j.rnd,2,115,0,0
j.rnd,2,116,0.7,7
j.rnd,2,117,0.8,8
j.rnd,2,118,0,0
j.rnd,2,119,0.8,8
j.rnd,2,120,0.8,8
j.rnd,2,121,0.7,7
j.rnd,2,122,0.8,8
j.rnd,2,123,0,0
j.rnd,2,124,0.7,7
j.rnd,2,125,0.8,8
j.rnd,2,126,0.7,7
j.rnd,2,127,0,0
j.rnd,2,128,0.7,7
j.rnd,2,129,0.5,5
j.rnd,2,130,0.9,9
j.rnd,2,131,0.5,5
j.rnd,2,132,0.5,5
j.rnd,2,133,0.7,7
j.rnd,2,134,0.7,7
j.rnd,2,135,0,0
j.rnd,2,136,0.4,4
j.rnd,2,137,0.5,5
j.rnd,2,138,0,0
j.rnd,2,139,0.4,4
j.rnd,2,140,0.8,8
j.rnd,2,141,0,0
j.rnd,2,142,0.9,9
j.rnd,2,143,0.9,9
j.rnd,2,144,0.7,7
j.rnd,2,145,0.9,9
j.rnd,2,146,0,0
j.rnd,2,147,0.5,5
j.rnd,2,148,0,0
j.rnd,2,149,0.5,5
j.rnd,2,150,0.8,8
j.rnd,2,151,0.8,8
j.rnd,2,152,0.9,9
j.rnd,2,153,0.8,8
j.rnd,2,154,0,0
j.rnd,2,155,0.6,6
j.rnd,2,156,0.8,8
j.rnd,2,157,0.6,6
j.rnd,2,158,0.6,6
j.rnd,2,159,0.8,8
j.rnd,2,160,0.8,8
j.rnd,2,161,0.7,7
j.rnd,2,162,0.8,8
j.rnd,2,163,0.9,9
j.rnd,2,164,0.4,4
j.rnd,2,165,0,0
j.rnd,2,166,1,10
j.rnd,2,167,0.8,8
j.rnd,2,168,0.6,6
j.rnd,2,169,0,0
j.rnd,2,170,0,0
j.rnd,2,171,0.7,7
j.rnd,2,172,0.8,8
j.rnd,2,173,0.7,7
j.rnd,2,174,0.6,6
j.rnd,2,175,0,0
j.rnd,2,176,0,0
j.rnd,2,177,0,0
j.rnd,2,178,0.8,8
j.rnd,2,179,0,0
j.rnd,2,180,0.8,8
j.rnd,2,181,0.8,8
j.rnd,2,182,0.8,8
j.rnd,2,183,0.6,6
j.rnd,2,184,0.8,8
j.rnd,2,185,0.5,5
j.rnd,2,186,0.6,6
j.rnd,2,187,0,0
j.rnd,2,188,0.9,9
j.rnd,2,189,0.9,9
j.rnd,2,190,1,10
j.rnd,2,191,0,0
j.rnd,2,192,0,0
j.rnd,2,193,0,0
j.rnd,2,194,0.6,6
j.rnd,2,195,0.8,8
j.rnd,2,196,0.7,7
j.rnd,2,197,0.8,8
j.rnd,2,198,0.8,8
j.rnd,2,199,0,0
j.rnd,2,200,0.7,7
j.rnd,2,201,0,0
j.rnd,2,202,0.8,8
j.rnd,2,203,0.9,9
j.rnd,2,204,0.8,8
j.rnd,2,205,0,0
j.rnd,2,206,0.8,8
j.rnd,2,207,0,0
j.rnd,2,208,0.7,7
j.rnd,2,209,0.8,8
j.rnd,2,210,0.6,6
j.rnd,2,211,0.7,7
j.rnd,2,212,0,0
j.rnd,2,213,0.9,9
j.rnd,2,214,0,0
j.rnd,2,215,0.8,8
j.rnd,2,216,0.6,6
j.rnd,2,217,0.7,7
j.rnd,2,218,0.8,8
j.rnd,2,219,0,0
j.rnd,2,220,0.6,6
j.rnd,2,221,0,0
j.rnd,2,222,0.8,8
j.rnd,2,223,0.8,8
j.rnd,2,224,1,10
j.rnd,2,225,0.6,6
j.rnd,2,226,0.8,8
j.rnd,2,227,0,0
j.rnd,2,228,0.7,7
j.rnd,2,229,0.7,7
j.rnd,2,230,0.6,6
j.rnd,2,231,0.6,6
j.rnd,2,232,0.8,8
j.rnd,2,233,1,10
j.rnd,2,234,0,0
j.rnd,2,235,0.9,9
j.rnd,2,236,0.9,9
j.rnd,2,237,0.6,6
j.rnd,2,238,0,0
j.rnd,2,239,1,10
j.rnd,2,240,0.7,7
j.rnd,2,241,0.8,8
j.rnd,2,242,0.6,6
j.rnd,2,243,0.9,9
j.rnd,2,244,0.6,6
j.rnd,2,245,0.9,9
j.rnd,2,246,0.5,5
j.rnd,2,247,0,0
j.rnd,2,248,0,0
j.rnd,2,249,0.7,7
j.rnd,2,250,0.8,8
j.rnd,2,251,0.8,8
j.rnd,2,252,1,10
j.rnd,2,253,0.6,6
j.rnd,2,254,0.5,5
j.rnd,2,255,0.5,5
j.rnd,2,256,0.6,6
j.rnd,2,257,0.9,9
j.rnd,2,258,0,0
j.rnd,2,259,0.9,9
j.rnd,2,260,0,0
j.rnd,2,261,1,10
j.rnd,2,262,1,10
j.rnd,2,263,0.4,4
j.rnd,2,264,0.8,8
j.rnd,2,265,0,0
j.rnd,2,266,0,0
j.rnd,2,267,0.8,8
j.rnd,2,268,0.7,7
j.rnd,2,269,0,0
j.rnd,2,270,1,10
j.rnd,2,271,0.5,5
j.rnd,2,272,0.8,8
j.rnd,2,273,0.8,8
j.rnd,2,274,0.8,8
j.rnd,2,275,0.7,7
j.rnd,2,276,0.7,7
j.rnd,2,277,0,0
j.rnd,2,278,0.8,8
j.rnd,2,279,0.8,8
j.rnd,2,280,0.8,8
j.rnd,2,281,0.6,6
j.rnd,2,282,0,0
j.rnd,2,283,1,10
j.rnd,2,284,1,10
j.rnd,2,285,0,0
j.rnd,2,286,1,10
j.rnd,2,287,0.7,7
j.rnd,2,288,0.8,8
j.rnd,2,289,0,0
j.rnd,2,290,0.5,5
j.rnd,2,291,0,0
j.rnd,2,292,0.7,7
j.rnd,2,293,0,0
j.rnd,2,294,0.7,7
j.rnd,2,295,0,0
j.rnd,2,296,0,0
j.rnd,2,297,0,0
j.rnd,2,298,0.8,8
j.rnd,2,299,0,0
j.rnd,2,300,0.7,7
j.rnd,3,1,0.8,8
j.rnd,3,2,0.9,9
j.rnd,3,3,0.6,6
j.rnd,3,4,0,0
j.rnd,3,5,0,0
j.rnd,3,6,0,0
j.rnd,3,7,0,0
j.rnd,3,8,0.7,7
j.rnd,3,9,0.6,6
j.rnd,3,10,0,0
j.rnd,3,11,0.6,6
j.rnd,3,12,0.9,9
j.rnd,3,13,0.6,6
j.rnd,3,14,1,10
j.rnd,3,15,0.7,7
j.rnd,3,16,0,0
j.rnd,3,17,0,0
j.rnd,3,18,0,0
j.rnd,3,19,0,0
j.rnd,3,20,0,0
j.rnd,3,21,0,0
j.rnd,3,22,0.6,6
j.rnd,3,23,0.9,9
j.rnd,3,24,0,0
j.rnd,3,25,0,0
j.rnd,3,26,0,0
j.rnd,3,27,0.9,9
j.rnd,3,28,0.7,7
j.rnd,3,29,0.5,5
j.rnd,3,30,0,0
j.rnd,3,31,0.4,4
j.rnd,3,32,0.5,5
j.rnd,3,33,0,0
j.rnd,3,34,0,0
j.rnd,3,35,1,10
j.rnd,3,36,0.9,9
j.rnd,3,37,0.7,7
j.rnd,3,38,0,0
j.rnd,3,39,0,0
j.rnd,3,40,0.5,5
j.rnd,3,41,1,10
j.rnd,3,42,0,0
j.rnd,3,43,0,0
j.rnd,3,44,0,0
j.rnd,3,45,0,0
j.rnd,3,46,0,0
j.rnd,3,47,0.6,6
j.rnd,3,48,0.7,7
j.rnd,3,49,0,0
j.rnd,3,50,0.4,4
j.rnd,3,51,0,0
j.rnd,3,52,0,0
j.rnd,3,53,0,0
j.rnd,3,54,0,0
j.rnd,3,55,0.8,8
j.rnd,3,56,0.7,7
j.rnd,3,57,0.7,7
j.rnd,3,58,1,10
j.rnd,3,59,0.6,6
j.rnd,3,60,0.8,8
j.rnd,3,61,0,0
j.rnd,3,62,0.9,9
j.rnd,3,63,0.9,9
j.rnd,3,64,0,0
j.rnd,3,65,0.8,8
j.rnd,3,66,0.3,3
j.rnd,3,67,0,0
j.rnd,3,68,0,0
j.rnd,3,69,0,0
j.rnd,3,70,0.6,6
j.rnd,3,71,0.6,6
j.rnd,3,72,0,0
j.rnd,3,73,0,0
j.rnd,3,74,0,0
j.rnd,3,75,0,0
j.rnd,3,76,0.8,8
j.rnd,3,77,0.7,7
j.rnd,3,78,0,0
j.rnd,3,79,0.6,6
j.rnd,3,80,0.5,5
j.rnd,3,81,0,0
j.rnd,3,82,0.9,9
j.rnd,3,83,0.9,9
j.rnd,3,84,0,0
j.rnd,3,85,0,0
j.rnd,3,86,0,0
j.rnd,3,87,0,0
j.rnd,3,88,0.9,9
j.rnd,3,89,1,10
j.rnd,3,90,0.9,9
j.rnd,3,91,0.9,9
j.rnd,3,92,0.8,8
j.rnd,3,93,0,0
j.rnd,3,94,0.5,5
j.rnd,3,95,0,0
j.rnd,3,96,0.8,8
j.rnd,3,97,0,0
j.rnd,3,98,0,0
j.rnd,3,99,0.8,8
j.rnd,3,100,0,0
j.rnd,3,101,0,0
j.rnd,3,102,0.7,7
j.rnd,3,103,0,0
j.rnd,3,104,0,0
j.rnd,3,105,0,0
j.rnd,3,106,0,0
j.rnd,3,107,0.8,8
j.rnd,3,108,0.6,6
j.rnd,3,109,0,0
j.rnd,3,110,0.9,9
j.rnd,3,111,0.6,6
j.rnd,3,112,0,0
j.rnd,3,113,0.7,7
j.rnd,3,114,0,0
j.rnd,3,115,0,0
j.rnd,3,116,0,0
j.rnd,3,117,0,0
j.rnd,3,118,0,0
j.rnd,3,119,0.7,7
j.rnd,3,120,0.8,8
j.rnd,3,121,0.8,8
j.rnd,3,122,0.7,7
j.rnd,3,123,0,0
j.rnd,3,124,0.6,6
j.rnd,3,125,0.8,8
j.rnd,3,126,0.6,6
j.rnd,3,127,0,0
j.rnd,3,128,0.7,7
j.rnd,3,129,0.6,6
j.rnd,3,130,0.8,8
j.rnd,3,131,0.4,4
j.rnd,3,132,0.5,5
j.rnd,3,133,0,0
j.rnd,3,134,0.6,6
j.rnd,3,135,0,0
j.rnd,3,136,0,0
j.rnd,3,137,0,0
j.rnd,3,138,0,0
j.rnd,3,139,0,0
j.rnd,3,140,0,0
j.rnd,3,141,0,0
j.rnd,3,142,0.9,9
j.rnd,3,143,0.9,9
j.rnd,3,144,0.7,7
j.rnd,3,145,0.8,8
j.rnd,3,146,0,0
j.rnd,3,147,0.5,5
j.rnd,3,148,0,0
j.rnd,3,149,0.5,5
j.rnd,3,150,0.8,8
j.rnd,3,151,0.7,7
j.rnd,3,152,0.9,9
j.rnd,3,153,0.8,8
j.rnd,3,154,0,0
j.rnd,3,155,0,0
j.rnd,3,156,0.8,8
j.rnd,3,157,0,0
j.rnd,3,158,0.5,5
j.rnd,3,159,0.8,8
j.rnd,3,160,0.8,8
j.rnd,3,161,0.7,7
j.rnd,3,162,0.8,8
j.rnd,3,163,0.9,9
j.rnd,3,164,0,0
j.rnd,3,165,0,0
j.rnd,3,166,1,10
j.rnd,3,167,0.7,7
j.rnd,3,168,0.7,7
j.rnd,3,169,0,0
j.rnd,3,170,0,0
j.rnd,3,171,0,0
j.rnd,3,172,0.9,9
j.rnd,3,173,0.9,9
j.rnd,3,174,0,0
j.rnd,3,175,0,0
j.rnd,3,176,0,0
j.rnd,3,177,0,0
j.rnd,3,178,0.8,8
j.rnd,3,179,0,0
j.rnd,3,180,0.7,7
j.rnd,3,181,0.7,7
j.rnd,3,182,0.8,8
j.rnd,3,183,0.5,5
j.rnd,3,184,0.8,8
j.rnd,3,185,0.5,5
j.rnd,3,186,0,0
j.rnd,3,187,0,0
j.rnd,3,188,0.9,9
j.rnd,3,189,0.9,9
j.rnd,3,190,1,10
j.rnd,3,191,0,0
j.rnd,3,192,0,0
j.rnd,3,193,0,0
j.rnd,3,194,0,0
j.rnd,3,195,0,0
j.rnd,3,196,0.8,8
j.rnd,3,197,0,0
j.rnd,3,198,0.8,8
j.rnd,3,199,0,0
j.rnd,3,200,0.6,6
j.rnd,3,201,0,0
j.rnd,3,202,0.7,7
j.rnd,3,203,0,0
j.rnd,3,204,0,0
j.rnd,3,205,0,0
j.rnd,3,206,0.8,8
j.rnd,3,207,0,0
j.rnd,3,208,0.7,7
j.rnd,3,209,0.7,7
j.rnd,3,210,0.6,6
j.rnd,3,211,0,0
j.rnd,3,212,0,0
j.rnd,3,213,0.9,9
j.rnd,3,214,0,0
j.rnd,3,215,0.7,7
j.rnd,3,216,0.5,5
j.rnd,3,217,0,0
j.rnd,3,218,0.7,7
j.rnd,3,219,0,0
j.rnd,3,220,0,0
j.rnd,3,221,0,0
j.rnd,3,222,0.7,7
j.rnd,3,223,0.7,7
j.rnd,3,224,1,10
j.rnd,3,225,0,0
j.rnd,3,226,0,0
j.rnd,3,227,0,0
j.rnd,3,228,0,0
j.rnd,3,229,0.7,7
j.rnd,3,230,0.5,5
j.rnd,3,231,0.5,5
j.rnd,3,232,0,0
j.rnd,3,233,0.9,9
j.rnd,3,234,0,0
j.rnd,3,235,0,0
j.rnd,3,236,0.8,8
j.rnd,3,237,0,0
j.rnd,3,238,0,0
j.rnd,3,239,0.9,9
j.rnd,3,240,0.7,7
j.rnd,3,241,0.9,9
j.rnd,3,242,0,0
j.rnd,3,243,0.9,9
j.rnd,3,244,0.5,5
j.rnd,3,245,0.8,8
j.rnd,3,246,0,0
j.rnd,3,247,0,0
j.rnd,3,248,0,0
j.rnd,3,249,0.7,7
j.rnd,3,250,0,0
j.rnd,3,251,0.8,8
j.rnd,3,252,1,10
j.rnd,3,253,0.7,7
j.rnd,3,254,0,0
j.rnd,3,255,0,0
j.rnd,3,256,0.6,6
j.rnd,3,257,0.8,8
j.rnd,3,258,0,0
j.rnd,3,259,0.9,9
j.rnd,3,260,0,0
j.rnd,3,261,1,10
j.rnd,3,262,0.9,9
j.rnd,3,263,0,0
j.rnd,3,264,0,0
j.rnd,3,265,0,0
j.rnd,3,266,0,0
j.rnd,3,267,0.7,7
j.rnd,3,268,0,0
j.rnd,3,269,0,0
j.rnd,3,270,0.9,9
j.rnd,3,271,0,0
j.rnd,3,272,0,0
j.rnd,3,273,0.8,8
j.rnd,3,274,0.8,8
j.rnd,3,275,0.6,6
j.rnd,3,276,0,0
j.rnd,3,277,0,0
j.rnd,3,278,0.8,8
j.rnd,3,279,0,0
j.rnd,3,280,0.7,7
j.rnd,3,281,0.5,5
j.rnd,3,282,0,0
j.rnd,3,283,1,10
j.rnd,3,284,1,10
j.rnd,3,285,0,0
j.rnd,3,286,1,10
j.rnd,3,287,0.7,7
j.rnd,3,288,0,0
j.rnd,3,289,0,0
j.rnd,3,290,0.5,5
j.rnd,3,291,0,0
j.rnd,3,292,0,0
j.rnd,3,293,0,0
j.rnd,3,294,0,0
j.rnd,3,295,0,0
j.rnd,3,296,0,0
j.rnd,3,297,0,0
j.rnd,3,298,0.7,7
j.rnd,3,299,0,0
j.rnd,3,300,0.7,7
j.rnd,4,1,0.7,7
j.rnd,4,2,0.8,8
j.rnd,4,3,0,0
j.rnd,4,4,0,0
j.rnd,4,5,0,0
j.rnd,4,6,0,0
j.rnd,4,7,0,0
j.rnd,4,8,0.7,7
j.rnd,4,9,0,0
