Name,Optimum,Solved
f.jc.6x5.train.144,736,opt
f.jc.6x5.train.145,694,opt
f.jc.6x5.train.146,287,opt
f.jc.6x5.train.147,374,opt
f.jc.6x5.train.148,539,opt
f.jc.6x5.train.149,442,opt
f.jc.6x5.train.150,625,opt
f.jc.6x5.train.151,696,opt
f.jc.6x5.train.152,800,opt
f.jc.6x5.train.153,834,opt
f.jc.6x5.train.154,380,opt
f.jc.6x5.train.155,411,opt
f.jc.6x5.train.156,547,opt
f.jc.6x5.train.157,651,opt
f.jc.6x5.train.158,543,opt
f.jc.6x5.train.159,648,opt
f.jc.6x5.train.160,716,opt
f.jc.6x5.train.161,381,opt
f.jc.6x5.train.162,329,opt
f.jc.6x5.train.163,497,opt
f.jc.6x5.train.164,490,opt
f.jc.6x5.train.165,564,opt
f.jc.6x5.train.166,695,opt
f.jc.6x5.train.167,671,opt
f.jc.6x5.train.168,713,opt
f.jc.6x5.train.169,380,opt
f.jc.6x5.train.170,412,opt
f.jc.6x5.train.171,442,opt
f.jc.6x5.train.172,519,opt
f.jc.6x5.train.173,588,opt
f.jc.6x5.train.174,643,opt
f.jc.6x5.train.175,744,opt
f.jc.6x5.train.176,739,opt
f.jc.6x5.train.177,398,opt
f.jc.6x5.train.178,495,opt
f.jc.6x5.train.179,532,opt
f.jc.6x5.train.180,615,opt
f.jc.6x5.train.181,709,opt
f.jc.6x5.train.182,732,opt
f.jc.6x5.train.183,803,opt
f.jc.6x5.train.184,415,opt
f.jc.6x5.train.185,477,opt
f.jc.6x5.train.186,446,opt
f.jc.6x5.train.187,423,opt
f.jc.6x5.train.188,619,opt
f.jc.6x5.train.189,719,opt
f.jc.6x5.train.190,697,opt
f.jc.6x5.train.191,765,opt
f.jc.6x5.train.192,319,opt
f.jc.6x5.train.193,451,opt
f.jc.6x5.train.194,466,opt
f.jc.6x5.train.195,508,opt
f.jc.6x5.train.196,540,opt
f.jc.6x5.train.197,776,opt
f.jc.6x5.train.198,806,opt
f.jc.6x5.train.199,288,opt
f.jc.6x5.train.200,392,opt
f.jc.6x5.train.201,519,opt
f.jc.6x5.train.202,537,opt
f.jc.6x5.train.203,594,opt
f.jc.6x5.train.204,654,opt
f.jc.6x5.train.205,687,opt
f.jc.6x5.train.206,864,opt
f.jc.6x5.train.207,341,opt
f.jc.6x5.train.208,295,opt
f.jc.6x5.train.209,474,opt
f.jc.6x5.train.210,524,opt
f.jc.6x5.train.211,574,opt
f.jc.6x5.train.212,663,opt
f.jc.6x5.train.213,664,opt
f.jc.6x5.train.214,840,opt
f.jc.6x5.train.215,301,opt
f.jc.6x5.train.216,517,opt
f.jc.6x5.train.217,374,opt
f.jc.6x5.train.218,545,opt
f.jc.6x5.train.219,624,opt
f.jc.6x5.train.220,679,opt
f.jc.6x5.train.221,768,opt
f.jc.6x5.train.222,355,opt
f.jc.6x5.train.223,382,opt
f.jc.6x5.train.224,433,opt
f.jc.6x5.train.225,606,opt
f.jc.6x5.train.226,610,opt
f.jc.6x5.train.227,716,opt
f.jc.6x5.train.228,699,opt
f.jc.6x5.train.229,796,opt
f.jc.6x5.train.230,376,opt
f.jc.6x5.train.231,463,opt
f.jc.6x5.train.232,399,opt
f.jc.6x5.train.233,578,opt
f.jc.6x5.train.234,685,opt
f.jc.6x5.train.235,622,opt
f.jc.6x5.train.236,769,opt
f.jc.6x5.train.237,330,opt
f.jc.6x5.train.238,471,opt
f.jc.6x5.train.239,461,opt
f.jc.6x5.train.240,494,opt
f.jc.6x5.train.241,515,opt
f.jc.6x5.train.242,737,opt
f.jc.6x5.train.243,686,opt
f.jc.6x5.train.244,797,opt
f.jc.6x5.train.245,294,opt
f.jc.6x5.train.246,423,opt
f.jc.6x5.train.247,508,opt
f.jc.6x5.train.248,633,opt
f.jc.6x5.train.249,589,opt
f.jc.6x5.train.250,596,opt
f.jc.6x5.train.251,756,opt
f.jc.6x5.train.252,736,opt
f.jc.6x5.train.253,433,opt
f.jc.6x5.train.254,289,opt
f.jc.6x5.train.255,497,opt
f.jc.6x5.train.256,560,opt
f.jc.6x5.train.257,653,opt
f.jc.6x5.train.258,520,opt
f.jc.6x5.train.259,806,opt
f.jc.6x5.train.260,381,opt
f.jc.6x5.train.261,424,opt
f.jc.6x5.train.262,528,opt
f.jc.6x5.train.263,590,opt
f.jc.6x5.train.264,611,opt
f.jc.6x5.train.265,684,opt
f.jc.6x5.train.266,761,opt
f.jc.6x5.train.267,766,opt
f.jc.6x5.train.268,372,opt
f.jc.6x5.train.269,428,opt
f.jc.6x5.train.270,538,opt
f.jc.6x5.train.271,524,opt
f.jc.6x5.train.272,596,opt
f.jc.6x5.train.273,683,opt
f.jc.6x5.train.274,724,opt
f.jc.6x5.train.275,383,opt
f.jc.6x5.train.276,369,opt
f.jc.6x5.train.277,408,opt
f.jc.6x5.train.278,529,opt
f.jc.6x5.train.279,634,opt
f.jc.6x5.train.280,629,opt
f.jc.6x5.train.281,724,opt
f.jc.6x5.train.282,658,opt
f.jc.6x5.train.283,379,opt
f.jc.6x5.train.284,495,opt
f.jc.6x5.train.285,530,opt
f.jc.6x5.train.286,530,opt
f.jc.6x5.train.287,694,opt
f.jc.6x5.train.288,721,opt
f.jc.6x5.train.289,798,opt
f.jc.6x5.train.290,837,opt
f.jc.6x5.train.291,406,opt
f.jc.6x5.train.292,405,opt
f.jc.6x5.train.293,554,opt
f.jc.6x5.train.294,608,opt
f.jc.6x5.train.295,424,opt
f.jc.6x5.train.296,664,opt
f.jc.6x5.train.297,788,opt
f.jc.6x5.train.298,323,opt
f.jc.6x5.train.299,325,opt
f.jc.6x5.train.300,478,opt
f.jc.6x5.train.301,510,opt
f.jc.6x5.train.302,555,opt
f.jc.6x5.train.303,698,opt
f.jc.6x5.train.304,722,opt
f.jc.6x5.train.305,735,opt
f.jc.6x5.train.306,403,opt
f.jc.6x5.train.307,420,opt
f.jc.6x5.train.308,505,opt
f.jc.6x5.train.309,579,opt
f.jc.6x5.train.310,654,opt
f.jc.6x5.train.311,691,opt
f.jc.6x5.train.312,849,opt
f.jc.6x5.train.313,245,opt
f.jc.6x5.train.314,305,opt
f.jc.6x5.train.315,449,opt
f.jc.6x5.train.316,535,opt
f.jc.6x5.train.317,608,opt
f.jc.6x5.train.318,656,opt
f.jc.6x5.train.319,673,opt
f.jc.6x5.train.320,800,opt
f.jc.6x5.train.321,406,opt
f.jc.6x5.train.322,356,opt
f.jc.6x5.train.323,501,opt
f.jc.6x5.train.324,556,opt
f.jc.6x5.train.325,626,opt
f.jc.6x5.train.326,705,opt
f.jc.6x5.train.327,663,opt
f.jc.6x5.train.328,846,opt
f.jc.6x5.train.329,360,opt
f.jc.6x5.train.330,432,opt
f.jc.6x5.train.331,500,opt
f.jc.6x5.train.332,625,opt
f.jc.6x5.train.333,648,opt
f.jc.6x5.train.334,759,opt
f.jc.6x5.train.335,740,opt
f.jc.6x5.train.336,291,opt
f.jc.6x5.train.337,374,opt
f.jc.6x5.train.338,513,opt
f.jc.6x5.train.339,484,opt
f.jc.6x5.train.340,541,opt
f.jc.6x5.train.341,619,opt
f.jc.6x5.train.342,630,opt
f.jc.6x5.train.343,804,opt
f.jc.6x5.train.344,330,opt
f.jc.6x5.train.345,457,opt
f.jc.6x5.train.346,520,opt
f.jc.6x5.train.347,596,opt
f.jc.6x5.train.348,578,opt
f.jc.6x5.train.349,685,opt
f.jc.6x5.train.350,728,opt
f.jc.6x5.train.351,838,opt
f.jc.6x5.train.352,343,opt
f.jc.6x5.train.353,563,opt
f.jc.6x5.train.354,509,opt
f.jc.6x5.train.355,628,opt
f.jc.6x5.train.356,557,opt
f.jc.6x5.train.357,695,opt
f.jc.6x5.train.358,811,opt
f.jc.6x5.train.359,280,opt
f.jc.6x5.train.360,397,opt
f.jc.6x5.train.361,450,opt
f.jc.6x5.train.362,597,opt
f.jc.6x5.train.363,472,opt
f.jc.6x5.train.364,644,opt
f.jc.6x5.train.365,776,opt
f.jc.6x5.train.366,838,opt
f.jc.6x5.train.367,374,opt
f.jc.6x5.train.368,468,opt
f.jc.6x5.train.369,556,opt
f.jc.6x5.train.370,626,opt
f.jc.6x5.train.371,718,opt
f.jc.6x5.train.372,631,opt
f.jc.6x5.train.373,819,opt
f.jc.6x5.train.374,391,opt
f.jc.6x5.train.375,460,opt
f.jc.6x5.train.376,476,opt
f.jc.6x5.train.377,513,opt
f.jc.6x5.train.378,522,opt
f.jc.6x5.train.379,654,opt
f.jc.6x5.train.380,639,opt
f.jc.6x5.train.381,758,opt
f.jc.6x5.train.382,374,opt
f.jc.6x5.train.383,422,opt
f.jc.6x5.train.384,500,opt
f.jc.6x5.train.385,579,opt
f.jc.6x5.train.386,600,opt
f.jc.6x5.train.387,647,opt
f.jc.6x5.train.388,730,opt
f.jc.6x5.train.389,737,opt
f.jc.6x5.train.390,487,opt
f.jc.6x5.train.391,382,opt
f.jc.6x5.train.392,491,opt
f.jc.6x5.train.393,641,opt
f.jc.6x5.train.394,703,opt
f.jc.6x5.train.395,717,opt
f.jc.6x5.train.396,827,opt
f.jc.6x5.train.397,382,opt
f.jc.6x5.train.398,436,opt
f.jc.6x5.train.399,534,opt
f.jc.6x5.train.400,546,opt
f.jc.6x5.train.401,510,opt
f.jc.6x5.train.402,672,opt
f.jc.6x5.train.403,754,opt
f.jc.6x5.train.404,629,opt
f.jc.6x5.train.405,262,opt
f.jc.6x5.train.406,483,opt
f.jc.6x5.train.407,498,opt
f.jc.6x5.train.408,580,opt
f.jc.6x5.train.409,605,opt
f.jc.6x5.train.410,743,opt
f.jc.6x5.train.411,766,opt
f.jc.6x5.train.412,364,opt
f.jc.6x5.train.413,369,opt
f.jc.6x5.train.414,483,opt
f.jc.6x5.train.415,588,opt
f.jc.6x5.train.416,619,opt
f.jc.6x5.train.417,701,opt
f.jc.6x5.train.418,801,opt
f.jc.6x5.train.419,789,opt
f.jc.6x5.train.420,271,opt
f.jc.6x5.train.421,418,opt
f.jc.6x5.train.422,547,opt
f.jc.6x5.train.423,505,opt
f.jc.6x5.train.424,639,opt
f.jc.6x5.train.425,640,opt
f.jc.6x5.train.426,726,opt
f.jc.6x5.train.427,842,opt
f.jc.6x5.train.428,397,opt
f.jc.6x5.train.429,347,opt
f.jc.6x5.train.430,591,opt
f.jc.6x5.train.431,628,opt
f.jc.6x5.train.432,612,opt
f.jc.6x5.train.433,632,opt
f.jc.6x5.train.434,762,opt
f.jc.6x5.train.435,367,opt
f.jc.6x5.train.436,375,opt
f.jc.6x5.train.437,468,opt
f.jc.6x5.train.438,529,opt
f.jc.6x5.train.439,641,opt
f.jc.6x5.train.440,758,opt
f.jc.6x5.train.441,660,opt
f.jc.6x5.train.442,648,opt
f.jc.6x5.train.443,452,opt
f.jc.6x5.train.444,419,opt
f.jc.6x5.train.445,493,opt
f.jc.6x5.train.446,518,opt
f.jc.6x5.train.447,641,opt
f.jc.6x5.train.448,645,opt
f.jc.6x5.train.449,776,opt
f.jc.6x5.train.450,223,opt
f.jc.6x5.train.451,381,opt
f.jc.6x5.train.452,508,opt
f.jc.6x5.train.453,512,opt
f.jc.6x5.train.454,660,opt
f.jc.6x5.train.455,688,opt
f.jc.6x5.train.456,791,opt
f.jc.6x5.train.457,775,opt
f.jc.6x5.train.458,388,opt
f.jc.6x5.train.459,458,opt
f.jc.6x5.train.460,544,opt
f.jc.6x5.train.461,546,opt
f.jc.6x5.train.462,559,opt
f.jc.6x5.train.463,700,opt
f.jc.6x5.train.464,665,opt
f.jc.6x5.train.465,756,opt
f.jc.6x5.train.466,288,opt
f.jc.6x5.train.467,504,opt
f.jc.6x5.train.468,464,opt
f.jc.6x5.train.469,587,opt
f.jc.6x5.train.470,517,opt
f.jc.6x5.train.471,728,opt
f.jc.6x5.train.472,797,opt
f.jc.6x5.train.473,339,opt
f.jc.6x5.train.474,385,opt
f.jc.6x5.train.475,501,opt
f.jc.6x5.train.476,534,opt
f.jc.6x5.train.477,663,opt
f.jc.6x5.train.478,711,opt
f.jc.6x5.train.479,674,opt
f.jc.6x5.train.480,907,opt
f.jc.6x5.train.481,398,opt
f.jc.6x5.train.482,461,opt
f.jc.6x5.train.483,464,opt
f.jc.6x5.train.484,586,opt
f.jc.6x5.train.485,579,opt
f.jc.6x5.train.486,632,opt
f.jc.6x5.train.487,651,opt
f.jc.6x5.train.488,352,opt
f.jc.6x5.train.489,294,opt
f.jc.6x5.train.490,501,opt
f.jc.6x5.train.491,510,opt
f.jc.6x5.train.492,618,opt
f.jc.6x5.train.493,683,opt
f.jc.6x5.train.494,673,opt
f.jc.6x5.train.495,814,opt
f.jc.6x5.train.496,361,opt
f.jc.6x5.train.497,422,opt
f.jc.6x5.train.498,421,opt
f.jc.6x5.train.499,592,opt
f.jc.6x5.train.500,611,opt
f.jc.6x5.train.501,713,opt
f.jc.6x5.train.502,827,opt
f.jc.6x5.train.503,862,opt
f.jc.6x5.train.504,436,opt
f.jc.6x5.train.505,463,opt
f.jc.6x5.train.506,489,opt
f.jc.6x5.train.507,553,opt
f.jc.6x5.train.508,725,opt
f.jc.6x5.train.509,626,opt
f.jc.6x5.train.510,706,opt
f.jc.6x5.train.511,336,opt
f.jc.6x5.train.512,464,opt
f.jc.6x5.train.513,464,opt
f.jc.6x5.train.514,464,opt
f.jc.6x5.train.515,613,opt
f.jc.6x5.train.516,642,opt
f.jc.6x5.train.517,763,opt
f.jc.6x5.train.518,800,opt
f.jc.6x5.train.519,337,opt
f.jc.6x5.train.520,433,opt
f.jc.6x5.train.521,553,opt
f.jc.6x5.train.522,629,opt
f.jc.6x5.train.523,614,opt
f.jc.6x5.train.524,675,opt
f.jc.6x5.train.525,841,opt
f.jc.6x5.train.526,338,opt
f.jc.6x5.train.527,437,opt
f.jc.6x5.train.528,413,opt
f.jc.6x5.train.529,505,opt
f.jc.6x5.train.530,624,opt
f.jc.6x5.train.531,654,opt
f.jc.6x5.train.532,636,opt
f.jc.6x5.train.533,825,opt
f.jc.6x5.train.534,319,opt
f.jc.6x5.train.535,429,opt
f.jc.6x5.train.536,530,opt
f.jc.6x5.train.537,588,opt
f.jc.6x5.train.538,574,opt
f.jc.6x5.train.539,736,opt
f.jc.6x5.train.540,768,opt
f.jc.6x5.train.541,822,opt
f.jc.6x5.train.542,354,opt
f.jc.6x5.train.543,462,opt
f.jc.6x5.train.544,522,opt
f.jc.6x5.train.545,630,opt
f.jc.6x5.train.546,686,opt
f.jc.6x5.train.547,624,opt
f.jc.6x5.train.548,698,opt
f.jc.6x5.train.549,393,opt
f.jc.6x5.train.550,435,opt
f.jc.6x5.train.551,337,opt
f.jc.6x5.train.552,580,opt
f.jc.6x5.train.553,630,opt
f.jc.6x5.train.554,675,opt
f.jc.6x5.train.555,718,opt
f.jc.6x5.train.556,748,opt
f.jc.6x5.train.557,271,opt
f.jc.6x5.train.558,479,opt
f.jc.6x5.train.559,540,opt
f.jc.6x5.train.560,470,opt
f.jc.6x5.train.561,643,opt
f.jc.6x5.train.562,695,opt
f.jc.6x5.train.563,838,opt
f.jc.6x5.train.564,337,opt
f.jc.6x5.train.565,430,opt
f.jc.6x5.train.566,490,opt
f.jc.6x5.train.567,583,opt
f.jc.6x5.train.568,590,opt
f.jc.6x5.train.569,543,opt
f.jc.6x5.train.570,662,opt
f.jc.6x5.train.571,728,opt
f.jc.6x5.train.572,314,opt
f.jc.6x5.train.573,261,opt
f.jc.6x5.train.574,480,opt
f.jc.6x5.train.575,471,opt
f.jc.6x5.train.576,640,opt
f.jc.6x5.train.577,705,opt
f.jc.6x5.train.578,787,opt
f.jc.6x5.train.579,732,opt
f.jc.6x5.train.580,437,opt
f.jc.6x5.train.581,423,opt
f.jc.6x5.train.582,544,opt
f.jc.6x5.train.583,576,opt
f.jc.6x5.train.584,705,opt
f.jc.6x5.train.585,666,opt
f.jc.6x5.train.586,842,opt
f.jc.6x5.train.587,420,opt
f.jc.6x5.train.588,389,opt
f.jc.6x5.train.589,501,opt
f.jc.6x5.train.590,542,opt
f.jc.6x5.train.591,656,opt
f.jc.6x5.train.592,663,opt
f.jc.6x5.train.593,715,opt
f.jc.6x5.train.594,802,opt
f.jc.6x5.train.595,389,opt
f.jc.6x5.train.596,344,opt
f.jc.6x5.train.597,480,opt
f.jc.6x5.train.598,566,opt
f.jc.6x5.train.599,702,opt
f.jc.6x5.train.600,746,opt
f.jc.6x5.train.601,623,opt
f.jc.6x5.train.602,329,opt
f.jc.6x5.train.603,360,opt
f.jc.6x5.train.604,473,opt
f.jc.6x5.train.605,467,opt
f.jc.6x5.train.606,584,opt
f.jc.6x5.train.607,633,opt
f.jc.6x5.train.608,802,opt
f.jc.6x5.train.609,800,opt
f.jc.6x5.train.610,376,opt
f.jc.6x5.train.611,453,opt
f.jc.6x5.train.612,499,opt
f.jc.6x5.train.613,554,opt
f.jc.6x5.train.614,613,opt
f.jc.6x5.train.615,694,opt
f.jc.6x5.train.616,644,opt
f.jc.6x5.train.617,866,opt
f.jc.6x5.train.618,344,opt
f.jc.6x5.train.619,443,opt
f.jc.6x5.train.620,516,opt
f.jc.6x5.train.621,551,opt
f.jc.6x5.train.622,578,opt
f.jc.6x5.train.623,763,opt
f.jc.6x5.train.624,801,opt
f.jc.6x5.train.625,344,opt
f.jc.6x5.train.626,386,opt
f.jc.6x5.train.627,548,opt
f.jc.6x5.train.628,528,opt
f.jc.6x5.train.629,608,opt
f.jc.6x5.train.630,702,opt
f.jc.6x5.train.631,774,opt
f.jc.6x5.train.632,811,opt
f.jc.6x5.train.633,282,opt
f.jc.6x5.train.634,370,opt
f.jc.6x5.train.635,513,opt
f.jc.6x5.train.636,602,opt
f.jc.6x5.train.637,595,opt
f.jc.6x5.train.638,636,opt
f.jc.6x5.train.639,825,opt
f.jc.6x5.train.640,329,opt
f.jc.6x5.train.641,420,opt
f.jc.6x5.train.642,464,opt
f.jc.6x5.train.643,576,opt
f.jc.6x5.train.644,629,opt
f.jc.6x5.train.645,723,opt
f.jc.6x5.train.646,616,opt
f.jc.6x5.train.647,728,opt
f.jc.6x5.train.648,428,opt
f.jc.6x5.train.649,442,opt
f.jc.6x5.train.650,521,opt
f.jc.6x5.train.651,511,opt
f.jc.6x5.train.652,677,opt
f.jc.6x5.train.653,639,opt
f.jc.6x5.train.654,695,opt
f.jc.6x5.train.655,755,opt
f.jc.6x5.train.656,329,opt
f.jc.6x5.train.657,411,opt
f.jc.6x5.train.658,495,opt
f.jc.6x5.train.659,637,opt
f.jc.6x5.train.660,603,opt
f.jc.6x5.train.661,708,opt
f.jc.6x5.train.662,693,opt
f.jc.6x5.train.663,301,opt
f.jc.6x5.train.664,487,opt
f.jc.6x5.train.665,433,opt
f.jc.6x5.train.666,481,opt
f.jc.6x5.train.667,621,opt
f.jc.6x5.train.668,711,opt
f.jc.6x5.train.669,690,opt
f.jc.6x5.train.670,828,opt
f.jc.6x5.train.671,364,opt
f.jc.6x5.train.672,534,opt
f.jc.6x5.train.673,576,opt
f.jc.6x5.train.674,631,opt
f.jc.6x5.train.675,482,opt
f.jc.6x5.train.676,731,opt
f.jc.6x5.train.677,761,opt
f.jc.6x5.train.678,231,opt
f.jc.6x5.train.679,271,opt
f.jc.6x5.train.680,470,opt
f.jc.6x5.train.681,484,opt
f.jc.6x5.train.682,561,opt
f.jc.6x5.train.683,696,opt
f.jc.6x5.train.684,744,opt
f.jc.6x5.train.685,817,opt
f.jc.6x5.train.686,353,opt
f.jc.6x5.train.687,407,opt
f.jc.6x5.train.688,495,opt
f.jc.6x5.train.689,632,opt
f.jc.6x5.train.690,594,opt
f.jc.6x5.train.691,695,opt
f.jc.6x5.train.692,713,opt
f.jc.6x5.train.693,824,opt
f.jc.6x5.train.694,380,opt
f.jc.6x5.train.695,505,opt
f.jc.6x5.train.696,552,opt
f.jc.6x5.train.697,496,opt
f.jc.6x5.train.698,687,opt
f.jc.6x5.train.699,624,opt
f.jc.6x5.train.700,767,opt
f.jc.6x5.train.701,341,opt
f.jc.6x5.train.702,425,opt
f.jc.6x5.train.703,350,opt
f.jc.6x5.train.704,532,opt
f.jc.6x5.train.705,642,opt
f.jc.6x5.train.706,690,opt
f.jc.6x5.train.707,621,opt
f.jc.6x5.train.708,744,opt
f.jc.6x5.train.709,439,opt
f.jc.6x5.train.710,354,opt
f.jc.6x5.train.711,535,opt
f.jc.6x5.train.712,513,opt
f.jc.6x5.train.713,678,opt
f.jc.6x5.train.714,746,opt
f.jc.6x5.train.715,787,opt
f.jc.6x5.train.716,284,opt
f.jc.6x5.train.717,435,opt
f.jc.6x5.train.718,410,opt
f.jc.6x5.train.719,493,opt
f.jc.6x5.train.720,593,opt
f.jc.6x5.train.721,699,opt
f.jc.6x5.train.722,719,opt
f.jc.6x5.train.723,801,opt
f.jc.6x5.train.724,327,opt
f.jc.6x5.train.725,396,opt
f.jc.6x5.train.726,546,opt
f.jc.6x5.train.727,514,opt
f.jc.6x5.train.728,658,opt
f.jc.6x5.train.729,711,opt
f.jc.6x5.train.730,765,opt
f.jc.6x5.train.731,742,opt
f.jc.6x5.train.732,379,opt
f.jc.6x5.train.733,508,opt
f.jc.6x5.train.734,534,opt
f.jc.6x5.train.735,589,opt
f.jc.6x5.train.736,714,opt
f.jc.6x5.train.737,751,opt
f.jc.6x5.train.738,677,opt
f.jc.6x5.train.739,317,opt
f.jc.6x5.train.740,288,opt
f.jc.6x5.train.741,424,opt
f.jc.6x5.train.742,478,opt
f.jc.6x5.train.743,565,opt
f.jc.6x5.train.744,663,opt
f.jc.6x5.train.745,721,opt
f.jc.6x5.train.746,849,opt
f.jc.6x5.train.747,338,opt
f.jc.6x5.train.748,453,opt
f.jc.6x5.train.749,493,opt
f.jc.6x5.train.750,579,opt
f.jc.6x5.train.751,662,opt
f.jc.6x5.train.752,649,opt
f.jc.6x5.train.753,655,opt
f.jc.6x5.train.754,409,opt
f.jc.6x5.train.755,400,opt
f.jc.6x5.train.756,451,opt
f.jc.6x5.train.757,576,opt
f.jc.6x5.train.758,655,opt
f.jc.6x5.train.759,724,opt
f.jc.6x5.train.760,711,opt
f.jc.6x5.train.761,723,opt
f.jc.6x5.train.762,354,opt
f.jc.6x5.train.763,363,opt
f.jc.6x5.train.764,505,opt
f.jc.6x5.train.765,440,opt
f.jc.6x5.train.766,621,opt
f.jc.6x5.train.767,673,opt
f.jc.6x5.train.768,767,opt
f.jc.6x5.train.769,817,opt
f.jc.6x5.train.770,408,opt
f.jc.6x5.train.771,411,opt
f.jc.6x5.train.772,495,opt
f.jc.6x5.train.773,603,opt
f.jc.6x5.train.774,669,opt
f.jc.6x5.train.775,683,opt
f.jc.6x5.train.776,806,opt
