Name,Optimum,Solved
f.rnd.10x10.train.212,959,opt
f.rnd.10x10.train.213,976,opt
f.rnd.10x10.train.214,1007,opt
f.rnd.10x10.train.215,925,opt
f.rnd.10x10.train.217,1094,opt
f.rnd.10x10.train.218,890,opt
f.rnd.10x10.train.221,910,opt
f.rnd.10x10.train.222,1013,opt
f.rnd.10x10.train.223,1045,opt
f.rnd.10x10.train.224,900,opt
f.rnd.10x10.train.225,1067,opt
f.rnd.10x10.train.227,922,opt
f.rnd.10x10.train.228,840,opt
f.rnd.10x10.train.229,1040,opt
f.rnd.10x10.train.230,1021,opt
f.rnd.10x10.train.231,1067,opt
f.rnd.10x10.train.232,983,opt
f.rnd.10x10.train.233,1087,opt
f.rnd.10x10.train.234,1060,opt
f.rnd.10x10.train.235,988,opt
f.rnd.10x10.train.236,1038,opt
f.rnd.10x10.train.237,1061,opt
f.rnd.10x10.train.239,1002,opt
f.rnd.10x10.train.241,1004,opt
f.rnd.10x10.train.242,999,opt
f.rnd.10x10.train.243,1060,opt
f.rnd.10x10.train.244,1003,opt
f.rnd.10x10.train.245,1057,opt
f.rnd.10x10.train.246,994,opt
f.rnd.10x10.train.247,958,opt
f.rnd.10x10.train.248,1023,opt
f.rnd.10x10.train.249,1037,opt
f.rnd.10x10.train.250,922,opt
f.rnd.10x10.train.252,1061,opt
f.rnd.10x10.train.253,1061,opt
f.rnd.10x10.train.254,981,opt
f.rnd.10x10.train.255,1071,opt
f.rnd.10x10.train.257,1095,opt
f.rnd.10x10.train.259,1011,opt
f.rnd.10x10.train.260,1004,opt
f.rnd.10x10.train.261,985,opt
f.rnd.10x10.train.262,1077,opt
f.rnd.10x10.train.263,1039,opt
f.rnd.10x10.train.264,1087,opt
f.rnd.10x10.train.266,1106,opt
f.rnd.10x10.train.267,984,opt
f.rnd.10x10.train.268,1028,opt
f.rnd.10x10.train.269,942,opt
f.rnd.10x10.train.271,1065,opt
f.rnd.10x10.train.272,993,opt
f.rnd.10x10.train.273,924,opt
f.rnd.10x10.train.274,1024,opt
f.rnd.10x10.train.275,1072,opt
f.rnd.10x10.train.276,939,opt
f.rnd.10x10.train.277,1070,opt
f.rnd.10x10.train.278,1062,opt
f.rnd.10x10.train.279,1157,opt
f.rnd.10x10.train.280,1028,opt
f.rnd.10x10.train.281,964,opt
f.rnd.10x10.train.282,973,opt
f.rnd.10x10.train.283,1046,opt
f.rnd.10x10.train.284,1044,opt
f.rnd.10x10.train.286,969,opt
f.rnd.10x10.train.287,1076,opt
f.rnd.10x10.train.288,1145,opt
f.rnd.10x10.train.289,1105,opt
f.rnd.10x10.train.290,1045,opt
f.rnd.10x10.train.291,1032,opt
f.rnd.10x10.train.292,989,opt
f.rnd.10x10.train.293,996,opt
f.rnd.10x10.train.294,1071,opt
f.rnd.10x10.train.295,942,opt
f.rnd.10x10.train.296,992,opt
f.rnd.10x10.train.297,1075,opt
f.rnd.10x10.train.298,973,opt
f.rnd.10x10.train.299,1003,opt
f.rnd.10x10.train.300,991,opt
f.rnd.10x10.train.302,934,opt
f.rnd.10x10.train.303,1010,opt
f.rnd.10x10.train.305,955,opt
f.rnd.10x10.train.306,1003,opt
f.rnd.10x10.train.307,1097,opt
f.rnd.10x10.train.308,1067,opt
f.rnd.10x10.train.309,1200,opt
f.rnd.10x10.train.310,1036,opt
f.rnd.10x10.train.311,1052,opt
f.rnd.10x10.train.312,1124,opt
f.rnd.10x10.train.313,1038,opt
f.rnd.10x10.train.314,978,opt
f.rnd.10x10.train.315,954,opt
f.rnd.10x10.train.316,1043,opt
f.rnd.10x10.train.317,967,opt
f.rnd.10x10.train.318,1097,opt
f.rnd.10x10.train.319,1113,opt
f.rnd.10x10.train.320,1115,opt
f.rnd.10x10.train.321,1033,opt
f.rnd.10x10.train.322,990,opt
f.rnd.10x10.train.324,1075,opt
f.rnd.10x10.train.325,1096,opt
f.rnd.10x10.train.326,1029,opt
f.rnd.10x10.train.328,949,opt
f.rnd.10x10.train.329,976,opt
f.rnd.10x10.train.330,1020,opt
f.rnd.10x10.train.331,1077,opt
f.rnd.10x10.train.332,897,opt
f.rnd.10x10.train.333,1034,opt
f.rnd.10x10.train.334,1080,opt
f.rnd.10x10.train.335,1007,opt
f.rnd.10x10.train.336,1025,opt
f.rnd.10x10.train.337,1085,opt
f.rnd.10x10.train.338,1067,opt
f.rnd.10x10.train.339,970,opt
f.rnd.10x10.train.340,942,opt
f.rnd.10x10.train.341,1024,opt
f.rnd.10x10.train.342,1025,opt
f.rnd.10x10.train.343,981,opt
f.rnd.10x10.train.344,971,opt
f.rnd.10x10.train.345,1014,opt
f.rnd.10x10.train.346,996,opt
f.rnd.10x10.train.347,1090,opt
f.rnd.10x10.train.348,1035,opt
f.rnd.10x10.train.349,912,opt
f.rnd.10x10.train.350,1091,opt
f.rnd.10x10.train.351,1016,opt
f.rnd.10x10.train.352,944,opt
f.rnd.10x10.train.353,1199,opt
f.rnd.10x10.train.354,1015,opt
f.rnd.10x10.train.355,1031,opt
f.rnd.10x10.train.356,983,opt
f.rnd.10x10.train.357,1082,opt
f.rnd.10x10.train.358,997,opt
f.rnd.10x10.train.359,925,opt
f.rnd.10x10.train.360,1093,opt
f.rnd.10x10.train.361,910,opt
f.rnd.10x10.train.362,961,opt
f.rnd.10x10.train.363,982,opt
f.rnd.10x10.train.364,1036,opt
f.rnd.10x10.train.365,1013,opt
f.rnd.10x10.train.367,1025,opt
f.rnd.10x10.train.368,1000,opt
f.rnd.10x10.train.369,963,opt
f.rnd.10x10.train.370,1032,opt
f.rnd.10x10.train.371,1078,opt
f.rnd.10x10.train.372,1029,opt
f.rnd.10x10.train.373,1076,opt
f.rnd.10x10.train.374,1088,opt
f.rnd.10x10.train.375,1047,opt
f.rnd.10x10.train.376,1146,opt
f.rnd.10x10.train.377,1025,opt
f.rnd.10x10.train.378,928,opt
f.rnd.10x10.train.379,1122,opt
f.rnd.10x10.train.380,1007,opt
f.rnd.10x10.train.381,986,opt
f.rnd.10x10.train.382,933,opt
f.rnd.10x10.train.383,905,opt
f.rnd.10x10.train.384,1074,opt
f.rnd.10x10.train.385,1046,opt
f.rnd.10x10.train.386,1013,opt
f.rnd.10x10.train.387,1024,opt
f.rnd.10x10.train.388,1111,opt
f.rnd.10x10.train.389,1029,opt
f.rnd.10x10.train.390,1110,opt
f.rnd.10x10.train.391,1123,opt
f.rnd.10x10.train.392,1017,opt
f.rnd.10x10.train.393,962,opt
f.rnd.10x10.train.394,1158,opt
f.rnd.10x10.train.395,967,opt
f.rnd.10x10.train.396,1100,opt
f.rnd.10x10.train.397,1072,opt
f.rnd.10x10.train.398,1047,opt
f.rnd.10x10.train.399,998,opt
f.rnd.10x10.train.400,1115,opt
f.rnd.10x10.train.401,988,opt
f.rnd.10x10.train.402,1045,opt
f.rnd.10x10.train.405,951,opt
f.rnd.10x10.train.406,1111,opt
f.rnd.10x10.train.408,1089,opt
f.rnd.10x10.train.411,1033,opt
f.rnd.10x10.train.412,1041,opt
f.rnd.10x10.train.413,1055,opt
f.rnd.10x10.train.414,1110,opt
f.rnd.10x10.train.415,1043,opt
f.rnd.10x10.train.416,1067,opt
f.rnd.10x10.train.417,964,opt
f.rnd.10x10.train.419,1031,opt
f.rnd.10x10.train.420,1100,opt
f.rnd.10x10.train.421,917,opt
f.rnd.10x10.train.422,1124,opt
f.rnd.10x10.train.423,1082,opt
f.rnd.10x10.train.424,1005,opt
f.rnd.10x10.train.427,966,opt
f.rnd.10x10.train.428,1097,opt
f.rnd.10x10.train.429,898,opt
f.rnd.10x10.train.430,1013,opt
f.rnd.10x10.train.432,993,opt
f.rnd.10x10.train.433,1021,opt
f.rnd.10x10.train.434,981,opt
f.rnd.10x10.train.436,1028,opt
f.rnd.10x10.train.437,996,opt
f.rnd.10x10.train.438,1010,opt
f.rnd.10x10.train.439,1140,opt
f.rnd.10x10.train.441,1008,opt
f.rnd.10x10.train.442,1051,opt
f.rnd.10x10.train.443,1030,opt
f.rnd.10x10.train.444,1027,opt
f.rnd.10x10.train.445,1065,opt
f.rnd.10x10.train.446,929,opt
f.rnd.10x10.train.447,959,opt
f.rnd.10x10.train.448,1063,opt
f.rnd.10x10.train.449,1003,opt
f.rnd.10x10.train.450,1013,opt
f.rnd.10x10.train.451,966,opt
f.rnd.10x10.train.453,1060,opt
f.rnd.10x10.train.456,1074,opt
f.rnd.10x10.train.457,1109,opt
f.rnd.10x10.train.458,1010,opt
f.rnd.10x10.train.459,953,opt
f.rnd.10x10.train.460,1086,opt
f.rnd.10x10.train.461,1087,opt
f.rnd.10x10.train.462,939,opt
f.rnd.10x10.train.463,1065,opt
f.rnd.10x10.train.464,1089,opt
f.rnd.10x10.train.465,1106,opt
f.rnd.10x10.train.466,891,opt
f.rnd.10x10.train.467,1043,opt
f.rnd.10x10.train.468,993,opt
f.rnd.10x10.train.469,980,opt
f.rnd.10x10.train.470,1095,opt
f.rnd.10x10.train.472,996,opt
f.rnd.10x10.train.473,1017,opt
f.rnd.10x10.train.474,1049,opt
f.rnd.10x10.train.475,1099,opt
f.rnd.10x10.train.476,1039,opt
f.rnd.10x10.train.477,1058,opt
f.rnd.10x10.train.478,1118,opt
f.rnd.10x10.train.479,955,opt
f.rnd.10x10.train.480,1012,opt
f.rnd.10x10.train.481,1058,opt
f.rnd.10x10.train.482,1010,opt
f.rnd.10x10.train.483,1024,opt
f.rnd.10x10.train.484,1098,opt
f.rnd.10x10.train.485,1043,opt
f.rnd.10x10.train.486,1065,opt
f.rnd.10x10.train.487,1055,opt
f.rnd.10x10.train.489,1098,opt
f.rnd.10x10.train.491,1117,opt
f.rnd.10x10.train.492,991,opt
f.rnd.10x10.train.494,1067,opt
f.rnd.10x10.train.495,1029,opt
f.rnd.10x10.train.496,1041,opt
f.rnd.10x10.train.497,1113,opt
f.rnd.10x10.train.498,965,opt
f.rnd.10x10.train.499,1048,opt
f.rnd.10x10.train.500,1056,opt
