Name,Optimum,Solved
j.rnd_pj1doubled.10x10.train.78,1250,opt
j.rnd_pj1doubled.10x10.train.79,959,opt
j.rnd_pj1doubled.10x10.train.80,886,opt
j.rnd_pj1doubled.10x10.train.81,810,opt
j.rnd_pj1doubled.10x10.train.82,1098,opt
j.rnd_pj1doubled.10x10.train.83,1212,opt
j.rnd_pj1doubled.10x10.train.84,796,opt
j.rnd_pj1doubled.10x10.train.85,874,opt
j.rnd_pj1doubled.10x10.train.86,857,opt
j.rnd_pj1doubled.10x10.train.87,1058,opt
j.rnd_pj1doubled.10x10.train.88,952,opt
j.rnd_pj1doubled.10x10.train.89,1278,opt
j.rnd_pj1doubled.10x10.train.90,995,opt
j.rnd_pj1doubled.10x10.train.91,930,opt
j.rnd_pj1doubled.10x10.train.92,913,opt
j.rnd_pj1doubled.10x10.train.93,938,opt
j.rnd_pj1doubled.10x10.train.94,1040,opt
j.rnd_pj1doubled.10x10.train.95,1150,opt
j.rnd_pj1doubled.10x10.train.96,882,opt
j.rnd_pj1doubled.10x10.train.97,974,opt
j.rnd_pj1doubled.10x10.train.98,886,opt
j.rnd_pj1doubled.10x10.train.99,1196,opt
j.rnd_pj1doubled.10x10.train.100,1108,opt
j.rnd_pj1doubled.10x10.train.101,899,opt
j.rnd_pj1doubled.10x10.train.102,934,opt
j.rnd_pj1doubled.10x10.train.103,1050,opt
j.rnd_pj1doubled.10x10.train.104,994,opt
j.rnd_pj1doubled.10x10.train.105,1074,opt
j.rnd_pj1doubled.10x10.train.106,985,opt
j.rnd_pj1doubled.10x10.train.107,1092,opt
j.rnd_pj1doubled.10x10.train.108,1002,opt
j.rnd_pj1doubled.10x10.train.109,919,opt
j.rnd_pj1doubled.10x10.train.110,799,opt
j.rnd_pj1doubled.10x10.train.111,956,opt
j.rnd_pj1doubled.10x10.train.112,1248,opt
j.rnd_pj1doubled.10x10.train.113,916,opt
j.rnd_pj1doubled.10x10.train.114,876,opt
j.rnd_pj1doubled.10x10.train.115,973,opt
j.rnd_pj1doubled.10x10.train.116,1098,opt
j.rnd_pj1doubled.10x10.train.117,1008,opt
j.rnd_pj1doubled.10x10.train.118,953,opt
j.rnd_pj1doubled.10x10.train.119,916,opt
j.rnd_pj1doubled.10x10.train.120,1144,opt
j.rnd_pj1doubled.10x10.train.121,909,opt
j.rnd_pj1doubled.10x10.train.122,968,opt
j.rnd_pj1doubled.10x10.train.123,1080,opt
j.rnd_pj1doubled.10x10.train.124,1188,opt
j.rnd_pj1doubled.10x10.train.125,1300,opt
j.rnd_pj1doubled.10x10.train.126,1056,opt
j.rnd_pj1doubled.10x10.train.127,939,opt
j.rnd_pj1doubled.10x10.train.128,1434,opt
j.rnd_pj1doubled.10x10.train.129,1348,opt
j.rnd_pj1doubled.10x10.train.130,910,opt
j.rnd_pj1doubled.10x10.train.131,990,opt
j.rnd_pj1doubled.10x10.train.132,1284,opt
j.rnd_pj1doubled.10x10.train.133,1007,opt
j.rnd_pj1doubled.10x10.train.134,1108,opt
j.rnd_pj1doubled.10x10.train.135,1022,opt
j.rnd_pj1doubled.10x10.train.136,1528,opt
j.rnd_pj1doubled.10x10.train.137,1096,opt
j.rnd_pj1doubled.10x10.train.138,822,opt
j.rnd_pj1doubled.10x10.train.139,891,opt
j.rnd_pj1doubled.10x10.train.140,1376,opt
j.rnd_pj1doubled.10x10.train.141,1092,opt
j.rnd_pj1doubled.10x10.train.142,898,opt
j.rnd_pj1doubled.10x10.train.143,1114,opt
j.rnd_pj1doubled.10x10.train.144,956,opt
j.rnd_pj1doubled.10x10.train.145,961,opt
j.rnd_pj1doubled.10x10.train.146,1052,opt
j.rnd_pj1doubled.10x10.train.147,978,opt
j.rnd_pj1doubled.10x10.train.148,891,opt
j.rnd_pj1doubled.10x10.train.149,986,opt
j.rnd_pj1doubled.10x10.train.150,898,opt
j.rnd_pj1doubled.10x10.train.151,814,opt
j.rnd_pj1doubled.10x10.train.152,932,opt
j.rnd_pj1doubled.10x10.train.153,1030,opt
j.rnd_pj1doubled.10x10.train.154,1144,opt
j.rnd_pj1doubled.10x10.train.155,915,opt
j.rnd_pj1doubled.10x10.train.156,851,opt
j.rnd_pj1doubled.10x10.train.157,1114,opt
j.rnd_pj1doubled.10x10.train.158,1012,opt
j.rnd_pj1doubled.10x10.train.159,944,opt
j.rnd_pj1doubled.10x10.train.160,952,opt
j.rnd_pj1doubled.10x10.train.161,1124,opt
j.rnd_pj1doubled.10x10.train.162,1040,opt
j.rnd_pj1doubled.10x10.train.163,1148,opt
j.rnd_pj1doubled.10x10.train.164,899,opt
j.rnd_pj1doubled.10x10.train.165,1372,opt
j.rnd_pj1doubled.10x10.train.166,1084,opt
j.rnd_pj1doubled.10x10.train.167,1000,opt
j.rnd_pj1doubled.10x10.train.168,962,opt
j.rnd_pj1doubled.10x10.train.169,1001,opt
j.rnd_pj1doubled.10x10.train.170,1128,opt
j.rnd_pj1doubled.10x10.train.171,941,opt
j.rnd_pj1doubled.10x10.train.172,1159,opt
j.rnd_pj1doubled.10x10.train.173,912,opt
j.rnd_pj1doubled.10x10.train.174,978,opt
j.rnd_pj1doubled.10x10.train.175,900,opt
j.rnd_pj1doubled.10x10.train.176,896,opt
j.rnd_pj1doubled.10x10.train.177,1112,opt
j.rnd_pj1doubled.10x10.train.178,1026,opt
j.rnd_pj1doubled.10x10.train.179,1136,opt
j.rnd_pj1doubled.10x10.train.180,918,opt
j.rnd_pj1doubled.10x10.train.181,900,opt
j.rnd_pj1doubled.10x10.train.182,1270,opt
j.rnd_pj1doubled.10x10.train.183,1184,opt
j.rnd_pj1doubled.10x10.train.184,1102,opt
j.rnd_pj1doubled.10x10.train.185,1018,opt
j.rnd_pj1doubled.10x10.train.186,978,opt
j.rnd_pj1doubled.10x10.train.187,915,opt
j.rnd_pj1doubled.10x10.train.188,1142,opt
j.rnd_pj1doubled.10x10.train.189,1252,opt
j.rnd_pj1doubled.10x10.train.190,1166,opt
j.rnd_pj1doubled.10x10.train.191,975,opt
j.rnd_pj1doubled.10x10.train.192,1188,opt
j.rnd_pj1doubled.10x10.train.193,1104,opt
j.rnd_pj1doubled.10x10.train.194,1210,opt
j.rnd_pj1doubled.10x10.train.195,928,opt
j.rnd_pj1doubled.10x10.train.196,1232,opt
j.rnd_pj1doubled.10x10.train.197,1344,opt
j.rnd_pj1doubled.10x10.train.198,944,opt
j.rnd_pj1doubled.10x10.train.199,1170,opt
j.rnd_pj1doubled.10x10.train.200,1141,opt
j.rnd_pj1doubled.10x10.train.201,1192,opt
j.rnd_pj1doubled.10x10.train.202,989,opt
j.rnd_pj1doubled.10x10.train.203,1031,opt
j.rnd_pj1doubled.10x10.train.204,992,opt
j.rnd_pj1doubled.10x10.train.205,1238,opt
j.rnd_pj1doubled.10x10.train.206,977,opt
j.rnd_pj1doubled.10x10.train.207,971,opt
j.rnd_pj1doubled.10x10.train.208,978,opt
j.rnd_pj1doubled.10x10.train.209,894,opt
j.rnd_pj1doubled.10x10.train.210,864,opt
j.rnd_pj1doubled.10x10.train.211,1112,opt
j.rnd_pj1doubled.10x10.train.212,1029,opt
j.rnd_pj1doubled.10x10.train.213,938,opt
j.rnd_pj1doubled.10x10.train.214,970,opt
j.rnd_pj1doubled.10x10.train.215,958,opt
j.rnd_pj1doubled.10x10.train.216,978,opt
j.rnd_pj1doubled.10x10.train.217,1004,opt
j.rnd_pj1doubled.10x10.train.218,909,opt
j.rnd_pj1doubled.10x10.train.219,1206,opt
j.rnd_pj1doubled.10x10.train.220,951,opt
j.rnd_pj1doubled.10x10.train.221,884,opt
j.rnd_pj1doubled.10x10.train.222,885,opt
j.rnd_pj1doubled.10x10.train.223,1252,opt
j.rnd_pj1doubled.10x10.train.224,964,opt
j.rnd_pj1doubled.10x10.train.225,945,opt
j.rnd_pj1doubled.10x10.train.226,1386,opt
j.rnd_pj1doubled.10x10.train.227,900,opt
j.rnd_pj1doubled.10x10.train.228,834,opt
j.rnd_pj1doubled.10x10.train.229,1124,opt
j.rnd_pj1doubled.10x10.train.230,1234,opt
j.rnd_pj1doubled.10x10.train.231,955,opt
j.rnd_pj1doubled.10x10.train.232,826,opt
j.rnd_pj1doubled.10x10.train.233,945,opt
j.rnd_pj1doubled.10x10.train.234,1092,opt
j.rnd_pj1doubled.10x10.train.235,998,opt
j.rnd_pj1doubled.10x10.train.236,906,opt
j.rnd_pj1doubled.10x10.train.237,1020,opt
j.rnd_pj1doubled.10x10.train.238,1126,opt
j.rnd_pj1doubled.10x10.train.239,884,opt
j.rnd_pj1doubled.10x10.train.240,952,opt
j.rnd_pj1doubled.10x10.train.241,942,opt
j.rnd_pj1doubled.10x10.train.242,1176,opt
j.rnd_pj1doubled.10x10.train.243,1088,opt
j.rnd_pj1doubled.10x10.train.244,1028,opt
j.rnd_pj1doubled.10x10.train.245,971,opt
j.rnd_pj1doubled.10x10.train.246,1026,opt
j.rnd_pj1doubled.10x10.train.247,951,opt
j.rnd_pj1doubled.10x10.train.248,1246,opt
j.rnd_pj1doubled.10x10.train.249,967,opt
j.rnd_pj1doubled.10x10.train.250,1112,opt
j.rnd_pj1doubled.10x10.train.251,984,opt
j.rnd_pj1doubled.10x10.train.252,1022,opt
j.rnd_pj1doubled.10x10.train.253,1041,opt
j.rnd_pj1doubled.10x10.train.254,1116,opt
j.rnd_pj1doubled.10x10.train.255,1232,opt
j.rnd_pj1doubled.10x10.train.256,1030,opt
j.rnd_pj1doubled.10x10.train.257,1115,opt
j.rnd_pj1doubled.10x10.train.258,1164,opt
j.rnd_pj1doubled.10x10.train.259,1078,opt
j.rnd_pj1doubled.10x10.train.260,999,opt
j.rnd_pj1doubled.10x10.train.261,902,opt
j.rnd_pj1doubled.10x10.train.262,1210,opt
j.rnd_pj1doubled.10x10.train.263,1126,opt
j.rnd_pj1doubled.10x10.train.264,968,opt
j.rnd_pj1doubled.10x10.train.265,1148,opt
j.rnd_pj1doubled.10x10.train.266,1126,opt
j.rnd_pj1doubled.10x10.train.267,1170,opt
j.rnd_pj1doubled.10x10.train.268,1082,opt
j.rnd_pj1doubled.10x10.train.269,963,opt
j.rnd_pj1doubled.10x10.train.270,822,opt
j.rnd_pj1doubled.10x10.train.271,1016,opt
j.rnd_pj1doubled.10x10.train.272,937,opt
j.rnd_pj1doubled.10x10.train.273,1036,opt
j.rnd_pj1doubled.10x10.train.274,889,opt
j.rnd_pj1doubled.10x10.train.275,940,opt
j.rnd_pj1doubled.10x10.train.276,1013,opt
j.rnd_pj1doubled.10x10.train.277,1106,opt
j.rnd_pj1doubled.10x10.train.278,805,opt
j.rnd_pj1doubled.10x10.train.279,1114,opt
j.rnd_pj1doubled.10x10.train.280,1218,opt
j.rnd_pj1doubled.10x10.train.281,940,opt
j.rnd_pj1doubled.10x10.train.282,875,opt
j.rnd_pj1doubled.10x10.train.283,1156,opt
j.rnd_pj1doubled.10x10.train.284,1266,opt
j.rnd_pj1doubled.10x10.train.285,982,opt
j.rnd_pj1doubled.10x10.train.286,897,opt
j.rnd_pj1doubled.10x10.train.287,1006,opt
j.rnd_pj1doubled.10x10.train.288,1121,opt
j.rnd_pj1doubled.10x10.train.289,1028,opt
j.rnd_pj1doubled.10x10.train.290,892,opt
j.rnd_pj1doubled.10x10.train.291,1052,opt
j.rnd_pj1doubled.10x10.train.292,981,opt
j.rnd_pj1doubled.10x10.train.293,834,opt
j.rnd_pj1doubled.10x10.train.294,1030,opt
j.rnd_pj1doubled.10x10.train.295,1014,opt
j.rnd_pj1doubled.10x10.train.296,1210,opt
j.rnd_pj1doubled.10x10.train.297,932,opt
j.rnd_pj1doubled.10x10.train.298,908,opt
j.rnd_pj1doubled.10x10.train.299,912,opt
j.rnd_pj1doubled.10x10.train.300,1258,opt
j.rnd_pj1doubled.10x10.train.301,970,opt
j.rnd_pj1doubled.10x10.train.302,1080,opt
j.rnd_pj1doubled.10x10.train.303,918,opt
j.rnd_pj1doubled.10x10.train.304,1104,opt
j.rnd_pj1doubled.10x10.train.305,855,opt
j.rnd_pj1doubled.10x10.train.306,1144,opt
j.rnd_pj1doubled.10x10.train.307,934,opt
j.rnd_pj1doubled.10x10.train.308,1148,opt
j.rnd_pj1doubled.10x10.train.309,1101,opt
j.rnd_pj1doubled.10x10.train.310,984,opt
j.rnd_pj1doubled.10x10.train.311,1058,opt
j.rnd_pj1doubled.10x10.train.312,1031,opt
j.rnd_pj1doubled.10x10.train.313,1308,opt
j.rnd_pj1doubled.10x10.train.314,1222,opt
j.rnd_pj1doubled.10x10.train.315,794,opt
j.rnd_pj1doubled.10x10.train.316,1248,opt
j.rnd_pj1doubled.10x10.train.317,956,opt
j.rnd_pj1doubled.10x10.train.318,1268,opt
j.rnd_pj1doubled.10x10.train.319,1020,opt
j.rnd_pj1doubled.10x10.train.320,1290,opt
j.rnd_pj1doubled.10x10.train.321,1004,opt
j.rnd_pj1doubled.10x10.train.322,955,opt
j.rnd_pj1doubled.10x10.train.323,1030,opt
j.rnd_pj1doubled.10x10.train.324,980,opt
j.rnd_pj1doubled.10x10.train.325,1250,opt
j.rnd_pj1doubled.10x10.train.326,968,opt
j.rnd_pj1doubled.10x10.train.327,1085,opt
j.rnd_pj1doubled.10x10.train.328,987,opt
j.rnd_pj1doubled.10x10.train.329,1096,opt
j.rnd_pj1doubled.10x10.train.330,1208,opt
j.rnd_pj1doubled.10x10.train.331,1320,opt
j.rnd_pj1doubled.10x10.train.332,786,opt
j.rnd_pj1doubled.10x10.train.333,946,opt
j.rnd_pj1doubled.10x10.train.334,1054,opt
j.rnd_pj1doubled.10x10.train.335,981,opt
j.rnd_pj1doubled.10x10.train.336,856,opt
j.rnd_pj1doubled.10x10.train.337,1043,opt
j.rnd_pj1doubled.10x10.train.338,1105,opt
j.rnd_pj1doubled.10x10.train.339,923,opt
j.rnd_pj1doubled.10x10.train.340,812,opt
j.rnd_pj1doubled.10x10.train.341,1038,opt
j.rnd_pj1doubled.10x10.train.342,1154,opt
j.rnd_pj1doubled.10x10.train.343,1060,opt
j.rnd_pj1doubled.10x10.train.344,846,opt
j.rnd_pj1doubled.10x10.train.345,1280,opt
j.rnd_pj1doubled.10x10.train.346,874,opt
j.rnd_pj1doubled.10x10.train.347,1108,opt
j.rnd_pj1doubled.10x10.train.348,1016,opt
j.rnd_pj1doubled.10x10.train.349,1134,opt
j.rnd_pj1doubled.10x10.train.350,922,opt
j.rnd_pj1doubled.10x10.train.351,958,opt
j.rnd_pj1doubled.10x10.train.352,1066,opt
j.rnd_pj1doubled.10x10.train.353,1012,opt
j.rnd_pj1doubled.10x10.train.354,916,opt
j.rnd_pj1doubled.10x10.train.355,901,opt
j.rnd_pj1doubled.10x10.train.356,1112,opt
j.rnd_pj1doubled.10x10.train.357,1026,opt
j.rnd_pj1doubled.10x10.train.358,878,opt
j.rnd_pj1doubled.10x10.train.359,1050,opt
j.rnd_pj1doubled.10x10.train.360,1162,opt
j.rnd_pj1doubled.10x10.train.361,876,opt
j.rnd_pj1doubled.10x10.train.362,988,opt
j.rnd_pj1doubled.10x10.train.363,898,opt
j.rnd_pj1doubled.10x10.train.364,1006,opt
j.rnd_pj1doubled.10x10.train.365,1120,opt
j.rnd_pj1doubled.10x10.train.366,916,opt
j.rnd_pj1doubled.10x10.train.367,1144,opt
j.rnd_pj1doubled.10x10.train.368,1058,opt
j.rnd_pj1doubled.10x10.train.369,978,opt
j.rnd_pj1doubled.10x10.train.370,956,opt
j.rnd_pj1doubled.10x10.train.371,992,opt
j.rnd_pj1doubled.10x10.train.372,1104,opt
j.rnd_pj1doubled.10x10.train.373,1088,opt
j.rnd_pj1doubled.10x10.train.374,1322,opt
j.rnd_pj1doubled.10x10.train.375,874,opt
j.rnd_pj1doubled.10x10.train.376,1150,opt
j.rnd_pj1doubled.10x10.train.377,1260,opt
j.rnd_pj1doubled.10x10.train.378,1173,opt
j.rnd_pj1doubled.10x10.train.379,1088,opt
j.rnd_pj1doubled.10x10.train.380,1192,opt
j.rnd_pj1doubled.10x10.train.381,1110,opt
j.rnd_pj1doubled.10x10.train.382,1022,opt
j.rnd_pj1doubled.10x10.train.383,936,opt
j.rnd_pj1doubled.10x10.train.384,1083,opt
j.rnd_pj1doubled.10x10.train.385,1154,opt
j.rnd_pj1doubled.10x10.train.386,943,opt
j.rnd_pj1doubled.10x10.train.387,978,opt
j.rnd_pj1doubled.10x10.train.388,899,opt
j.rnd_pj1doubled.10x10.train.389,1000,opt
j.rnd_pj1doubled.10x10.train.390,1112,opt
j.rnd_pj1doubled.10x10.train.391,1224,opt
j.rnd_pj1doubled.10x10.train.392,1003,opt
j.rnd_pj1doubled.10x10.train.393,850,opt
j.rnd_pj1doubled.10x10.train.394,1160,opt
j.rnd_pj1doubled.10x10.train.395,940,opt
j.rnd_pj1doubled.10x10.train.396,1035,opt
j.rnd_pj1doubled.10x10.train.397,986,opt
j.rnd_pj1doubled.10x10.train.398,1010,opt
j.rnd_pj1doubled.10x10.train.399,1116,opt
j.rnd_pj1doubled.10x10.train.400,908,opt
j.rnd_pj1doubled.10x10.train.401,945,opt
j.rnd_pj1doubled.10x10.train.402,1056,opt
j.rnd_pj1doubled.10x10.train.403,1175,opt
j.rnd_pj1doubled.10x10.train.404,869,opt
j.rnd_pj1doubled.10x10.train.405,897,opt
j.rnd_pj1doubled.10x10.train.406,1104,opt
j.rnd_pj1doubled.10x10.train.407,878,opt
j.rnd_pj1doubled.10x10.train.408,1038,opt
j.rnd_pj1doubled.10x10.train.409,872,opt
j.rnd_pj1doubled.10x10.train.410,1146,opt
j.rnd_pj1doubled.10x10.train.411,1062,opt
j.rnd_pj1doubled.10x10.train.412,878,opt
j.rnd_pj1doubled.10x10.train.413,1084,opt
j.rnd_pj1doubled.10x10.train.414,1392,opt
j.rnd_pj1doubled.10x10.train.415,941,opt
j.rnd_pj1doubled.10x10.train.416,934,opt
j.rnd_pj1doubled.10x10.train.417,944,opt
j.rnd_pj1doubled.10x10.train.418,1242,opt
j.rnd_pj1doubled.10x10.train.419,981,opt
j.rnd_pj1doubled.10x10.train.420,964,opt
j.rnd_pj1doubled.10x10.train.421,980,opt
j.rnd_pj1doubled.10x10.train.422,1088,opt
j.rnd_pj1doubled.10x10.train.423,960,opt
j.rnd_pj1doubled.10x10.train.424,938,opt
j.rnd_pj1doubled.10x10.train.425,1024,opt
j.rnd_pj1doubled.10x10.train.426,948,opt
j.rnd_pj1doubled.10x10.train.427,915,opt
j.rnd_pj1doubled.10x10.train.428,1160,opt
j.rnd_pj1doubled.10x10.train.429,802,opt
j.rnd_pj1doubled.10x10.train.430,1012,opt
j.rnd_pj1doubled.10x10.train.431,1169,opt
j.rnd_pj1doubled.10x10.train.432,1404,opt
j.rnd_pj1doubled.10x10.train.433,970,opt
j.rnd_pj1doubled.10x10.train.434,883,opt
j.rnd_pj1doubled.10x10.train.435,1140,opt
j.rnd_pj1doubled.10x10.train.436,1250,opt
j.rnd_pj1doubled.10x10.train.437,1166,opt
j.rnd_pj1doubled.10x10.train.438,973,opt
j.rnd_pj1doubled.10x10.train.439,1190,opt
j.rnd_pj1doubled.10x10.train.440,1100,opt
j.rnd_pj1doubled.10x10.train.441,892,opt
j.rnd_pj1doubled.10x10.train.442,1132,opt
j.rnd_pj1doubled.10x10.train.443,1236,opt
j.rnd_pj1doubled.10x10.train.444,1146,opt
j.rnd_pj1doubled.10x10.train.445,1054,opt
j.rnd_pj1doubled.10x10.train.446,851,opt
j.rnd_pj1doubled.10x10.train.447,1084,opt
j.rnd_pj1doubled.10x10.train.448,1192,opt
j.rnd_pj1doubled.10x10.train.449,1106,opt
j.rnd_pj1doubled.10x10.train.450,1014,opt
j.rnd_pj1doubled.10x10.train.451,1128,opt
j.rnd_pj1doubled.10x10.train.452,1078,opt
j.rnd_pj1doubled.10x10.train.453,1150,opt
j.rnd_pj1doubled.10x10.train.454,1072,opt
j.rnd_pj1doubled.10x10.train.455,1176,opt
j.rnd_pj1doubled.10x10.train.456,1088,opt
j.rnd_pj1doubled.10x10.train.457,1196,opt
j.rnd_pj1doubled.10x10.train.458,774,opt
j.rnd_pj1doubled.10x10.train.459,1024,opt
j.rnd_pj1doubled.10x10.train.460,998,opt
j.rnd_pj1doubled.10x10.train.461,1044,opt
j.rnd_pj1doubled.10x10.train.462,804,opt
j.rnd_pj1doubled.10x10.train.463,951,opt
j.rnd_pj1doubled.10x10.train.464,1189,opt
j.rnd_pj1doubled.10x10.train.465,975,opt
j.rnd_pj1doubled.10x10.train.466,782,opt
j.rnd_pj1doubled.10x10.train.467,1118,opt
j.rnd_pj1doubled.10x10.train.468,1028,opt
j.rnd_pj1doubled.10x10.train.469,953,opt
j.rnd_pj1doubled.10x10.train.470,982,opt
j.rnd_pj1doubled.10x10.train.471,1360,opt
j.rnd_pj1doubled.10x10.train.472,908,opt
j.rnd_pj1doubled.10x10.train.473,1078,opt
j.rnd_pj1doubled.10x10.train.474,1102,opt
j.rnd_pj1doubled.10x10.train.475,946,opt
j.rnd_pj1doubled.10x10.train.476,1003,opt
j.rnd_pj1doubled.10x10.train.477,902,opt
j.rnd_pj1doubled.10x10.train.478,964,opt
j.rnd_pj1doubled.10x10.train.479,1058,opt
j.rnd_pj1doubled.10x10.train.480,838,opt
j.rnd_pj1doubled.10x10.train.481,910,opt
j.rnd_pj1doubled.10x10.train.482,1194,opt
j.rnd_pj1doubled.10x10.train.483,826,opt
j.rnd_pj1doubled.10x10.train.484,1054,opt
j.rnd_pj1doubled.10x10.train.485,932,opt
j.rnd_pj1doubled.10x10.train.486,1246,opt
j.rnd_pj1doubled.10x10.train.487,874,opt
j.rnd_pj1doubled.10x10.train.488,1064,opt
j.rnd_pj1doubled.10x10.train.489,1017,opt
j.rnd_pj1doubled.10x10.train.490,1086,opt
j.rnd_pj1doubled.10x10.train.491,1002,opt
j.rnd_pj1doubled.10x10.train.492,955,opt
j.rnd_pj1doubled.10x10.train.493,1222,opt
j.rnd_pj1doubled.10x10.train.494,1132,opt
j.rnd_pj1doubled.10x10.train.495,924,opt
j.rnd_pj1doubled.10x10.train.496,1158,opt
j.rnd_pj1doubled.10x10.train.497,1068,opt
j.rnd_pj1doubled.10x10.train.498,1182,opt
j.rnd_pj1doubled.10x10.train.499,896,opt
j.rnd_pj1doubled.10x10.train.500,1017,opt
j.rnd_pj1doubled.10x10.train.501,1116,opt
j.rnd_pj1doubled.10x10.train.502,1226,opt
j.rnd_pj1doubled.10x10.train.503,940,opt
j.rnd_pj1doubled.10x10.train.504,1252,opt
j.rnd_pj1doubled.10x10.train.505,1162,opt
j.rnd_pj1doubled.10x10.train.506,911,opt
j.rnd_pj1doubled.10x10.train.507,986,opt
j.rnd_pj1doubled.10x10.train.508,1098,opt
j.rnd_pj1doubled.10x10.train.509,1012,opt
j.rnd_pj1doubled.10x10.train.510,950,opt
j.rnd_pj1doubled.10x10.train.511,1236,opt
j.rnd_pj1doubled.10x10.train.512,990,opt
j.rnd_pj1doubled.10x10.train.513,1254,opt
j.rnd_pj1doubled.10x10.train.514,944,opt
j.rnd_pj1doubled.10x10.train.515,1278,opt
j.rnd_pj1doubled.10x10.train.516,1040,opt
j.rnd_pj1doubled.10x10.train.517,1029,opt
j.rnd_pj1doubled.10x10.train.518,1037,opt
j.rnd_pj1doubled.10x10.train.519,1128,opt
j.rnd_pj1doubled.10x10.train.520,1073,opt
j.rnd_pj1doubled.10x10.train.521,974,opt
j.rnd_pj1doubled.10x10.train.522,1085,opt
j.rnd_pj1doubled.10x10.train.523,945,opt
j.rnd_pj1doubled.10x10.train.524,907,opt
j.rnd_pj1doubled.10x10.train.525,1194,opt
j.rnd_pj1doubled.10x10.train.526,927,opt
