PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmin,phi.RNDmean,phi.RNDmax,phi.RNDstd
193,10,2.2.179,0,449,0,600,547,532,587,449,527,638,47
193,10,3.3.153,0,449,0,601,547,532,515,449,538,638,43
193,10,4.4.179,0,449,0,600,547,532,587,449,518,616,44
193,10,5.0.153,0,449,0,568,463,449,575,449,487,577,38
193,11,0.2.179,0,458,0,623,547,554,568,458,554,653,50
193,11,1.0.175,0,518,1,604,547,554,587,518,569,674,30
193,11,2.2.179,0,458,0,600,547,554,587,458,533,638,48
193,11,3.3.153,0,458,0,601,547,554,587,458,550,642,44
193,11,4.4.179,0,458,0,600,547,554,587,458,533,638,39
193,11,5.0.175,1,458,0,568,481,458,489,458,506,640,43
193,12,0.2.179,0,458,0,623,481,458,568,458,520,613,43
193,12,1.0.212,0,458,0,542,481,458,542,458,507,613,48
193,12,2.2.179,1,458,0,568,481,458,489,458,492,603,38
193,12,3.3.153,0,458,0,568,481,458,489,458,518,624,47
193,12,4.4.179,0,458,0,568,481,458,489,458,500,555,37
193,12,5.1.212,0,458,0,568,481,458,489,458,498,613,40
193,13,0.2.186,0,458,0,568,481,458,489,458,495,579,36
193,13,1.0.212,0,458,0,542,481,458,542,458,506,579,42
193,13,2.3.186,0,458,0,568,481,458,489,458,494,603,40
193,13,3.3.153,1,458,0,568,481,458,489,458,504,608,42
193,13,4.4.179,0,458,0,568,481,458,489,458,486,579,36
193,13,5.1.212,0,458,0,568,481,458,489,458,487,603,32
193,14,0.2.186,0,458,0,568,481,458,489,458,490,579,33
193,14,1.0.212,0,458,0,542,481,458,542,458,510,608,43
193,14,2.3.186,0,458,0,568,481,458,489,458,503,603,45
193,14,3.2.186,1,458,0,568,489,458,490,458,515,608,47
193,14,4.4.179,0,458,0,568,481,458,489,458,494,640,39
193,14,5.1.212,0,458,0,568,481,458,489,458,495,603,43
193,15,0.2.187,0,458,0,568,489,458,490,458,511,603,42
193,15,1.0.212,0,458,0,542,489,458,542,458,518,640,47
193,15,2.3.186,0,458,0,568,489,458,490,458,520,603,50
193,15,3.4.187,0,489,1,608,489,489,515,489,528,603,42
193,15,4.4.179,1,458,0,568,458,458,490,458,509,569,41
193,15,5.1.212,0,458,0,568,489,458,490,458,498,608,42
193,16,0.2.187,0,458,0,568,458,458,490,458,505,579,42
193,16,1.0.212,1,458,0,542,458,458,542,458,504,640,48
193,16,2.3.186,0,458,0,568,458,458,490,458,510,640,45
193,16,3.4.241,0,458,0,569,458,458,555,458,515,640,46
193,16,4.3.241,0,458,0,568,458,458,547,458,508,555,42
193,16,5.1.212,0,458,0,568,458,458,490,458,473,542,26
193,17,0.2.187,1,458,0,542,458,458,542,458,508,640,47
193,17,1.2.308,0,458,0,542,458,458,542,458,516,640,49
193,17,2.3.186,0,458,0,542,458,458,542,458,509,640,48
193,17,3.4.241,0,458,0,640,458,458,555,458,517,640,49
193,17,4.3.241,0,458,0,542,458,458,547,458,502,579,44
193,17,5.1.212,0,458,0,542,458,458,542,458,480,542,33
193,18,0.4.248,0,458,0,542,458,458,542,458,503,579,35
193,18,1.2.308,0,458,0,542,458,458,542,458,505,640,41
193,18,2.3.186,1,458,0,542,458,458,542,458,502,640,43
193,18,3.4.241,0,458,0,640,458,458,555,458,516,640,50
193,18,4.3.241,0,458,0,542,458,458,547,458,518,579,41
193,18,5.1.212,0,458,0,542,458,458,542,458,477,542,29
193,19,0.4.248,0,458,0,542,458,458,542,458,502,547,35
193,19,1.2.308,0,458,0,542,458,458,542,458,511,640,45
193,19,2.0.308,0,458,0,542,458,458,542,458,505,640,43
193,19,3.4.241,0,458,0,640,458,458,555,458,516,555,46
193,19,4.3.241,1,458,0,542,458,458,547,458,515,640,47
193,19,5.1.212,0,458,0,542,458,458,542,458,480,542,32
193,20,0.4.248,0,458,0,542,458,458,547,458,515,579,37
193,20,1.2.308,0,458,0,542,458,458,547,458,516,579,43
193,20,2.0.308,0,458,0,542,458,458,547,458,510,640,45
193,20,3.4.241,1,458,0,640,458,458,555,458,524,640,46
193,20,4.1.301,0,547,1,547,547,547,547,547,547,547,0
193,20,5.1.212,0,458,0,542,458,458,458,458,467,542,17
193,21,0.4.309,0,458,0,640,458,458,555,458,522,579,44
193,21,1.2.308,1,458,0,640,458,458,555,458,527,640,47
193,21,2.0.308,0,458,0,640,458,458,555,458,522,579,42
193,21,3.1.309,0,555,2,640,555,555,555,555,555,555,0
193,21,4.1.301,0,547,1,547,547,547,547,547,547,579,3
193,21,5.1.212,0,458,0,542,458,458,458,458,462,542,15
193,22,0.4.309,0,458,0,640,458,458,555,458,532,579,37
193,22,1.3.337,0,458,0,640,458,458,640,458,536,640,51
193,22,2.0.308,1,458,0,640,458,458,555,458,528,640,47
193,22,3.1.309,0,555,2,640,555,555,555,555,558,640,17
193,22,4.1.301,0,547,1,547,547,547,547,547,548,579,6
193,22,5.1.212,0,458,0,542,458,458,458,458,468,542,24
193,23,0.4.309,0,458,0,640,458,458,555,458,538,640,41
193,23,1.3.337,0,458,0,640,458,458,640,458,547,640,46
193,23,3.1.309,0,555,2,640,555,555,555,555,557,640,12
193,23,4.1.301,0,547,1,547,547,547,547,547,548,579,4
193,23,5.1.212,1,458,0,542,458,458,458,458,469,542,25
193,24,0.4.309,1,458,0,542,458,458,458,458,470,542,27
193,24,1.3.337,0,458,0,542,458,458,542,458,476,542,31
193,24,3.1.310,0,458,0,542,458,458,458,458,466,542,24
193,24,4.1.310,0,458,0,458,458,458,458,458,461,481,8
193,25,1.3.337,0,458,0,542,458,458,542,458,477,542,32
193,25,3.1.310,1,458,0,542,458,458,458,458,469,542,28
193,25,4.1.310,0,458,0,458,458,458,458,458,461,481,8
193,26,1.3.337,1,458,0,542,458,458,542,458,474,542,33
193,26,4.1.346,0,458,0,458,458,458,458,458,458,458,0
193,27,1.4.420,0,458,0,542,458,458,542,458,493,542,41
193,27,4.1.346,1,458,0,458,458,458,458,458,458,458,0
193,28,1.4.420,1,458,0,458,458,458,458,458,458,458,0
193,29,1.1.443,1,458,0,458,458,458,458,458,458,458,0
194,0,0.0.0,1,456,0,671,610,480,594,459,571,725,47
194,0,1.1.0,0,456,0,645,641,480,668,474,560,691,45
194,0,2.2.0,0,456,0,671,496,480,608,474,566,792,58
194,0,3.2.0,0,456,0,646,641,542,639,493,576,815,45
194,0,4.3.0,0,456,0,671,519,480,681,469,569,679,48
194,0,5.3.0,0,474,1,655,641,532,594,481,580,697,46
194,1,0.4.35,0,456,0,671,610,480,749,496,585,775,47
194,1,1.1.0,0,456,0,645,610,480,668,468,577,696,50
194,1,2.2.0,1,456,0,671,559,480,672,473,566,775,50
194,1,3.2.0,0,456,0,646,610,542,639,495,586,759,48
194,1,4.3.0,0,456,0,671,525,480,681,474,579,717,53
194,1,5.3.0,0,474,1,655,610,532,594,481,575,712,44
194,2,0.4.35,0,456,0,671,559,480,672,474,569,697,49
194,2,1.1.0,0,456,0,645,559,480,591,474,564,714,45
194,2,2.3.59,0,461,1,568,559,480,474,473,537,663,46
194,2,3.2.59,0,456,0,671,559,480,602,473,581,746,50
194,2,4.3.0,1,456,0,671,559,480,704,459,550,668,44
194,2,5.3.0,0,474,2,655,610,532,672,488,573,696,43
194,3,0.4.35,0,456,0,671,559,480,655,473,575,727,49
194,3,1.1.0,1,456,0,645,559,480,623,459,551,662,46
194,3,2.3.59,0,461,1,568,559,480,559,474,546,746,54
194,3,3.2.59,0,456,0,671,559,480,698,473,588,689,48
194,3,4.1.54,0,477,2,671,559,512,704,488,573,727,48
194,3,5.3.54,0,456,0,745,525,461,704,474,568,707,51
194,4,0.4.35,1,456,0,645,559,480,607,461,558,685,44
194,4,1.3.82,0,496,2,645,521,523,623,496,560,672,44
194,4,2.3.59,0,461,1,572,559,480,575,465,532,625,42
194,4,3.2.59,0,456,0,685,559,480,620,461,564,685,43
194,4,4.1.82,0,456,0,645,496,480,639,469,545,703,43
194,4,5.3.54,0,456,0,595,525,461,599,456,539,639,45
194,5,0.1.114,0,488,2,676,559,494,607,501,565,676,46
194,5,1.3.82,0,496,3,645,521,523,607,496,554,660,44
194,5,2.3.59,0,461,1,572,559,480,600,465,541,654,41
194,5,3.2.59,1,456,0,685,559,480,668,466,558,668,46
194,5,4.1.82,0,456,0,645,496,480,639,459,541,668,42
194,5,5.3.54,0,456,0,595,525,461,655,459,539,666,39
194,6,0.1.114,0,488,2,668,559,494,668,490,570,666,42
194,6,1.3.82,0,496,3,685,521,523,668,496,569,668,45
194,6,2.3.59,1,461,1,572,559,480,522,473,535,631,42
194,6,3.3.127,0,544,4,685,587,544,668,544,595,715,31
194,6,4.1.82,0,456,0,685,496,480,661,456,565,655,42
194,6,5.3.54,0,456,0,595,525,461,655,474,558,685,47
194,7,0.1.114,0,490,3,517,559,494,602,497,552,654,36
194,7,1.3.147,0,478,2,572,526,478,522,478,539,651,36
194,7,2.1.147,0,461,0,572,474,480,597,473,518,617,34
194,7,3.3.147,0,473,1,521,576,480,545,473,545,669,53
194,7,4.1.82,1,461,0,572,496,480,571,469,540,624,43
194,7,5.3.147,0,461,0,562,559,480,544,474,539,703,42
194,8,0.1.131,0,461,0,519,496,536,539,482,555,693,39
194,8,1.3.147,1,478,2,572,484,478,544,478,528,625,35
194,8,2.1.147,0,461,0,572,474,480,572,461,516,599,36
194,8,3.3.147,0,473,1,521,538,480,616,473,541,680,53
194,8,4.2.131,0,461,0,572,496,480,571,473,538,650,40
194,8,5.3.147,0,461,0,562,496,480,511,461,528,599,36
194,9,0.1.131,0,484,2,551,484,536,539,484,544,663,37
194,9,1.2.173,0,478,0,572,517,478,544,478,535,637,36
194,9,2.1.147,1,478,0,572,478,478,544,478,528,641,38
194,9,3.3.173,0,480,1,572,488,480,571,480,535,600,37
194,9,4.2.131,0,478,0,572,484,478,571,478,543,636,36
194,9,5.3.173,0,478,0,531,484,478,529,478,526,625,40
194,10,0.1.184,0,478,0,572,478,478,572,478,538,641,37
194,10,1.2.173,0,478,0,572,545,478,544,478,528,604,37
194,10,2.0.184,0,478,0,572,478,478,566,478,516,578,30
194,10,3.3.173,0,480,1,572,558,480,571,480,521,589,35
194,10,4.2.131,1,478,0,572,478,478,572,478,530,610,35
194,10,5.3.173,0,478,0,531,478,478,529,478,511,608,32
194,11,0.1.184,0,478,0,572,478,478,572,478,536,622,34
194,11,1.2.227,0,478,0,572,551,478,572,478,538,631,38
194,11,2.0.184,0,478,0,572,478,478,573,478,523,578,32
194,11,3.3.173,0,480,1,572,558,480,585,480,531,611,38
194,11,4.0.227,0,484,2,572,524,524,572,484,540,637,37
194,11,5.3.173,1,478,0,538,478,478,551,478,520,610,36
194,12,0.1.184,1,478,0,531,478,478,551,478,531,622,38
194,12,1.2.227,0,478,0,531,551,478,551,478,530,662,37
194,12,2.0.184,0,478,0,531,478,478,552,478,508,574,32
194,12,3.3.259,0,478,0,536,478,478,598,478,522,609,33
194,12,4.0.227,0,484,1,531,524,524,551,484,530,610,36
194,12,5.0.259,0,478,0,538,478,478,531,478,505,580,26
194,13,0.2.262,0,478,0,531,478,478,551,478,534,662,38
194,13,1.2.227,1,478,0,531,551,478,551,478,530,622,35
194,13,2.0.184,0,478,0,531,478,478,552,478,513,608,34
194,13,3.3.259,0,478,0,536,478,478,598,478,518,598,28
194,13,4.0.227,0,484,1,531,524,524,551,484,538,622,34
194,13,5.0.259,0,478,0,531,478,478,531,478,513,609,33
194,14,0.2.262,0,478,0,531,551,478,551,478,548,662,35
194,14,1.0.261,0,522,2,608,551,551,551,522,553,622,20
194,14,2.0.184,1,478,0,531,551,478,552,478,531,608,31
194,14,3.3.259,0,478,0,536,551,478,610,478,525,609,36
194,14,4.0.227,0,484,1,538,544,524,551,484,548,662,36
194,14,5.0.259,0,478,0,538,478,478,531,478,513,601,29
194,15,0.2.262,0,478,0,531,551,478,552,478,534,611,31
194,15,1.0.261,0,522,2,608,551,551,558,522,554,608,16
194,15,2.4.255,0,478,0,531,551,478,552,478,523,608,34
194,15,3.3.259,1,478,0,522,551,478,573,478,516,567,28
194,15,4.0.255,0,481,1,531,552,481,552,481,530,611,34
194,15,5.0.259,0,478,0,580,478,478,559,478,498,597,28
194,16,0.2.262,0,478,0,522,551,478,573,478,513,558,29
194,16,1.0.261,0,522,2,522,551,551,567,522,544,574,15
194,16,2.4.255,0,478,0,522,551,478,566,478,519,567,26
194,16,3.4.339,0,478,0,522,522,478,522,478,519,558,16
194,16,4.0.255,0,481,1,522,552,481,573,481,517,566,27
194,16,5.0.259,1,478,0,522,478,478,559,478,491,547,21
194,17,0.2.262,1,478,0,522,478,478,559,478,492,559,22
194,17,1.0.301,0,478,0,522,478,478,478,478,488,522,19
194,17,2.4.255,0,478,0,522,478,478,478,478,489,547,20
194,17,3.4.339,0,478,0,522,478,478,522,478,500,522,22
194,17,4.0.301,0,478,0,522,478,478,559,478,497,559,23
194,17,5.1.301,0,478,0,478,478,478,495,478,482,540,12
194,18,0.3.339,0,478,0,522,478,478,559,478,494,547,22
194,18,1.0.301,0,478,0,522,478,478,478,478,490,522,20
194,18,2.4.255,0,478,0,522,478,478,478,478,491,547,21
194,18,3.4.339,0,478,0,522,478,478,522,478,498,522,22
194,18,4.0.301,1,478,0,522,478,478,559,478,495,547,22
194,18,5.1.301,0,478,0,478,478,478,495,478,481,559,12
194,19,0.3.339,0,478,0,522,478,478,559,478,497,547,23
194,19,1.0.308,0,478,0,522,478,478,491,478,496,559,21
194,19,2.4.255,1,478,0,522,478,478,478,478,492,547,24
194,19,3.4.339,0,478,0,522,478,478,522,478,502,522,22
194,19,4.4.308,0,478,0,524,542,478,559,478,515,559,25
194,19,5.1.301,0,478,0,478,478,478,495,478,486,559,17
194,20,0.3.339,0,478,0,522,478,478,478,478,489,547,23
194,20,1.0.308,0,478,0,522,478,478,478,478,493,547,25
194,20,3.4.339,1,478,0,522,478,478,522,478,503,522,22
194,20,4.4.331,0,478,0,547,478,478,478,478,497,547,31
194,20,5.1.301,0,478,0,478,478,478,478,478,478,478,0
194,21,0.3.339,1,478,0,522,478,478,522,478,504,522,22
194,21,1.0.308,0,478,0,522,478,478,522,478,499,522,22
194,21,3.1.349,0,522,1,522,522,522,522,522,522,522,0
194,21,4.4.349,0,478,0,522,478,478,522,478,496,522,22
194,21,5.1.301,0,478,0,478,478,478,478,478,478,478,0
194,22,1.0.308,1,478,0,522,478,478,522,478,500,522,22
194,22,3.1.349,0,522,1,522,522,522,522,522,522,522,0
194,22,4.4.349,0,478,0,522,478,478,522,478,498,522,22
194,22,5.1.301,0,478,0,478,478,478,478,478,478,478,0
194,23,1.4.379,0,478,0,522,478,478,522,478,499,522,22
194,23,3.1.349,0,522,1,522,522,522,522,522,522,522,0
194,23,4.4.349,0,478,0,522,478,478,522,478,502,522,22
194,23,5.1.301,1,478,0,478,478,478,478,478,478,478,0
194,24,1.4.379,0,478,0,478,478,478,478,478,478,478,0
194,24,3.1.382,0,478,0,478,478,478,478,478,478,478,0
194,24,4.4.349,1,478,0,478,478,478,478,478,478,478,0
194,24,5.2.382,0,478,0,478,478,478,478,478,478,478,0
194,25,1.4.382,0,478,0,478,478,478,478,478,478,478,0
194,25,3.1.382,0,478,0,478,478,478,478,478,478,478,0
194,25,5.2.382,1,478,0,478,478,478,478,478,478,478,0
194,26,1.4.382,1,478,0,478,478,478,478,478,478,478,0
194,26,3.1.382,0,478,0,478,478,478,478,478,478,478,0
194,26,5.4.383,0,478,0,478,478,478,478,478,478,478,0
194,27,3.1.382,1,478,0,478,478,478,478,478,478,478,0
194,27,5.4.401,0,478,0,478,478,478,478,478,478,478,0
194,28,3.0.456,0,478,0,478,478,478,478,478,478,478,0
194,28,5.4.401,1,478,0,478,478,478,478,478,478,478,0
194,29,3.0.456,1,478,0,478,478,478,478,478,478,478,0
195,0,0.2.0,0,343,1,498,572,392,472,345,440,549,44
195,0,1.4.0,0,343,1,475,536,392,562,364,446,612,43
195,0,2.0.0,0,339,0,510,567,392,440,368,453,589,49
195,0,3.1.0,0,339,0,510,461,392,440,350,452,602,44
195,0,4.2.0,0,361,2,458,567,400,572,400,444,549,34
195,0,5.4.0,1,339,0,510,540,392,440,345,443,595,44
195,1,0.2.0,0,343,1,498,444,392,472,345,451,613,45
195,1,1.4.8,0,339,0,441,406,392,466,343,434,555,41
195,1,2.0.0,0,339,0,441,540,392,440,350,448,555,51
195,1,3.1.0,1,339,0,510,540,392,440,368,449,563,47
195,1,4.2.0,0,366,2,458,540,400,572,366,450,553,38
195,1,5.3.8,0,339,0,530,540,392,462,345,455,552,45
195,2,0.2.0,0,343,1,498,444,392,472,345,448,557,48
195,2,1.4.8,1,339,0,510,406,392,440,343,434,610,47
195,2,2.0.0,0,339,0,441,540,392,440,345,456,567,48
195,2,3.4.13,0,350,2,444,540,399,511,357,460,565,43
195,2,4.2.0,0,366,3,407,540,400,572,391,455,613,41
195,2,5.3.8,0,339,0,530,540,392,462,360,458,576,44
195,3,0.2.0,0,343,1,498,405,392,511,345,433,528,37
195,3,1.0.36,0,339,0,441,406,392,495,343,425,555,39
195,3,2.0.0,1,339,0,441,406,392,440,341,430,552,41
195,3,3.4.36,0,339,0,350,406,392,524,345,438,595,42
195,3,4.2.0,0,366,2,458,406,400,497,391,440,555,35
195,3,5.3.8,0,339,0,504,406,392,529,343,439,550,42
195,4,0.2.0,1,343,1,498,405,392,636,343,424,541,47
195,4,1.0.36,0,339,0,510,406,392,465,357,435,567,43
195,4,2.2.18,0,339,0,441,517,357,440,339,428,524,40
195,4,3.4.36,0,339,0,350,406,392,491,339,440,552,48
195,4,4.2.0,0,366,2,458,406,400,497,366,436,556,37
195,4,5.3.8,0,339,0,504,406,392,529,345,437,551,40
195,5,0.3.67,0,374,1,498,405,392,511,374,438,580,44
195,5,1.0.36,0,343,0,498,405,392,604,343,425,594,45
195,5,2.2.67,0,343,0,498,402,387,636,353,422,546,44
195,5,3.4.36,1,343,0,498,405,392,584,345,427,566,47
195,5,4.2.67,0,343,0,448,405,392,452,343,428,608,46
195,5,5.3.8,0,343,0,375,405,392,499,345,424,520,40
195,6,0.3.67,0,374,1,498,405,392,511,374,433,537,44
195,6,1.0.36,0,343,0,498,405,392,584,345,423,575,49
195,6,2.2.67,0,343,0,498,402,387,584,343,423,598,53
195,6,3.0.87,0,343,0,547,405,392,594,343,430,594,45
195,6,4.2.67,0,343,0,448,405,392,452,343,431,595,49
195,6,5.3.8,1,343,0,375,405,392,368,345,415,561,39
195,7,0.3.79,0,343,0,375,405,392,523,343,433,571,44
195,7,1.0.36,1,343,0,375,405,392,368,345,409,542,40
195,7,2.2.67,0,343,0,375,402,387,368,343,406,546,41
195,7,3.0.87,0,343,0,542,405,392,413,343,417,542,38
195,7,4.2.67,0,343,0,448,405,392,452,343,419,548,43
195,7,5.2.79,0,343,0,416,432,404,507,348,432,526,32
195,8,0.3.79,0,343,0,375,405,392,483,345,422,540,40
195,8,1.1.83,0,343,0,418,405,392,513,343,406,502,38
195,8,2.2.67,1,343,0,375,402,387,368,343,395,491,30
195,8,3.0.87,0,343,0,542,405,392,542,343,409,485,34
195,8,4.2.67,0,343,0,448,405,392,452,343,398,495,36
195,8,5.2.79,0,343,0,416,432,404,440,343,420,498,32
195,9,0.3.79,1,343,0,375,405,387,483,343,408,511,40
195,9,1.1.83,0,343,0,418,402,387,513,343,395,485,29
195,9,2.1.80,0,362,1,375,387,387,368,362,395,542,32
195,9,3.0.87,0,343,0,542,402,387,542,343,399,546,34
195,9,4.2.80,0,343,0,399,402,387,403,343,393,537,32
195,9,5.2.80,0,343,0,375,368,343,395,343,400,527,36
195,10,0.1.105,0,372,2,433,388,377,483,376,439,532,38
195,10,1.1.83,0,343,0,418,405,387,452,343,400,513,34
195,10,2.1.80,0,362,1,375,377,387,402,362,401,490,35
195,10,3.0.87,0,343,0,542,405,387,455,343,406,490,32
195,10,4.2.80,0,343,0,399,405,387,421,343,405,503,34
195,10,5.2.80,1,343,0,375,368,343,513,348,408,539,39
195,11,0.1.105,0,372,3,433,388,377,483,372,451,571,39
195,11,1.1.83,0,343,0,418,368,343,513,343,403,492,38
195,11,2.1.80,1,362,2,375,370,370,442,362,393,477,25
195,11,3.0.87,0,343,0,542,368,343,438,343,401,513,38
195,11,4.2.119,0,343,0,438,368,343,499,354,415,520,39
195,11,5.0.119,0,350,1,375,401,384,513,358,437,556,42
195,12,0.1.110,0,362,0,375,377,377,412,362,414,542,36
195,12,1.1.110,0,362,0,415,370,370,401,362,389,475,23
195,12,2.4.110,1,362,0,375,368,370,442,362,396,542,37
195,12,3.0.87,0,362,0,542,370,370,542,362,391,490,33
195,12,4.2.119,0,362,0,438,370,370,470,362,403,507,35
195,12,5.0.119,0,362,0,375,401,384,442,362,405,475,25
195,13,0.1.110,0,362,0,375,362,377,412,362,402,542,32
195,13,1.1.110,0,362,0,415,370,370,401,362,392,467,24
195,13,2.3.152,0,362,0,375,368,362,442,362,393,472,33
195,13,3.0.87,1,362,0,542,368,370,368,362,387,542,42
195,13,4.2.119,0,362,0,438,368,370,470,362,397,485,30
195,13,5.0.119,0,362,0,375,401,384,442,365,405,472,28
195,14,0.1.110,0,362,0,542,362,377,362,362,387,542,33
195,14,1.1.110,1,362,0,542,370,370,368,362,381,542,25
195,14,2.3.152,0,362,0,368,368,362,368,362,373,461,21
195,14,3.3.162,0,372,1,542,372,372,542,372,408,542,41
195,14,4.2.119,0,362,0,460,368,370,403,362,377,461,21
195,14,5.0.162,0,362,0,542,368,370,368,362,384,475,26
195,15,0.1.160,0,362,0,542,377,370,377,362,390,542,36
195,15,1.3.160,0,370,1,370,370,370,370,370,374,428,9
195,15,2.3.152,0,362,0,368,368,362,368,362,373,440,15
195,15,3.3.162,0,372,2,542,372,372,542,372,414,542,55
195,15,4.2.119,1,362,0,460,370,370,403,362,377,440,16
195,15,5.0.162,0,362,0,542,370,370,368,362,385,542,36
195,16,0.1.160,1,362,0,460,377,370,437,362,378,440,14
195,16,1.3.160,0,370,1,370,370,370,370,370,376,407,11
195,16,2.3.152,0,362,0,403,368,362,403,362,378,440,19
195,16,3.3.162,0,372,2,460,372,372,412,372,377,461,15
195,16,4.1.216,0,362,0,460,370,370,403,362,377,440,16
195,16,5.0.162,0,362,0,460,370,370,461,362,376,461,20
195,17,0.0.206,0,377,3,437,377,377,437,377,382,437,12
195,17,1.3.160,0,370,1,370,377,370,395,370,378,428,13
195,17,2.3.152,0,362,0,403,377,362,437,362,375,440,16
195,17,3.3.162,0,372,2,460,377,372,412,372,378,461,13
195,17,4.1.216,0,362,0,460,377,370,403,362,381,460,18
195,17,5.0.162,1,362,0,460,370,370,368,362,379,475,25
195,18,0.0.209,0,362,0,440,370,370,368,362,376,475,20
195,18,1.3.160,0,370,1,370,370,370,370,370,373,442,12
195,18,2.3.152,0,362,0,403,368,362,461,362,374,461,19
195,18,3.3.162,0,372,2,460,372,372,461,372,374,461,12
195,18,4.1.216,1,362,0,460,370,370,403,362,378,460,20
195,18,5.1.209,0,362,0,461,370,370,461,362,374,428,16
195,19,0.0.209,0,362,0,440,370,370,440,362,383,440,24
195,19,1.3.160,0,370,1,370,370,370,370,370,375,407,12
195,19,2.3.152,0,362,0,403,362,362,403,362,375,440,22
195,19,3.3.162,0,372,2,460,372,372,412,372,383,460,22
195,19,4.4.217,1,362,0,460,370,370,403,362,388,460,26
195,19,5.1.217,0,362,0,460,370,370,403,362,378,440,18
195,20,0.0.209,0,362,0,440,370,370,440,362,394,440,26
195,20,1.3.160,0,370,1,370,370,370,370,370,380,427,15
195,20,2.3.152,0,362,0,403,362,362,403,362,384,440,26
195,20,3.3.162,1,372,2,460,372,372,412,372,385,460,24
195,20,4.0.220,0,362,0,460,405,370,403,362,396,460,24
195,20,5.1.217,0,362,0,460,370,370,403,362,388,460,25
195,21,0.0.209,1,372,0,440,372,372,440,372,390,440,26
195,21,1.3.201,0,372,0,372,372,372,372,372,373,390,4
195,21,2.3.201,0,372,0,412,372,372,412,372,384,440,22
195,21,3.2.216,0,372,0,460,372,372,412,372,385,460,24
195,21,4.0.220,0,372,0,460,372,372,460,372,401,460,34
195,21,5.1.217,0,372,0,460,372,372,412,372,393,460,29
195,22,0.4.257,0,372,0,440,372,372,440,372,389,440,26
195,22,1.3.201,0,372,0,390,372,372,372,372,377,390,8
195,22,2.3.201,0,372,0,440,372,372,440,372,391,440,31
195,22,3.2.216,1,372,0,440,372,372,440,372,387,440,26
195,22,4.0.257,0,372,0,440,372,372,440,372,401,440,29
195,22,5.1.217,0,372,0,440,372,372,440,372,388,440,25
195,23,0.4.257,0,372,0,440,372,372,440,372,393,440,29
195,23,1.3.201,1,372,0,390,372,372,372,372,376,390,7
195,23,2.3.201,0,372,0,440,372,372,440,372,386,440,28
195,23,4.0.257,0,372,0,440,372,372,440,372,400,440,29
195,23,5.1.217,0,372,0,440,372,372,440,372,389,440,26
195,24,0.4.257,0,372,0,390,372,372,372,372,377,390,8
195,24,1.2.268,0,372,0,390,372,372,372,372,375,390,7
195,24,2.3.268,0,372,0,372,372,372,372,372,372,372,0
195,24,4.0.257,0,372,0,390,372,372,390,372,382,390,9
195,24,5.1.217,1,372,0,390,372,372,372,372,377,390,8
195,25,0.4.257,0,372,0,390,372,372,372,372,375,390,7
195,25,1.2.268,0,372,0,390,372,372,372,372,377,390,8
195,25,2.3.268,0,372,0,372,372,372,372,372,372,372,0
195,25,4.0.257,1,372,0,390,372,372,390,372,380,390,9
195,26,0.4.257,1,372,0,390,372,372,390,372,381,390,9
195,26,1.2.268,0,372,0,390,372,372,390,372,380,390,9
195,26,2.3.268,0,372,0,372,372,372,372,372,372,372,0
195,26,4.3.286,0,390,1,390,390,390,390,390,390,390,0
195,27,1.2.268,1,372,0,390,372,372,390,372,382,390,9
195,27,2.3.268,0,372,0,372,372,372,372,372,372,372,0
195,27,4.3.286,0,390,1,390,390,390,390,390,390,390,0
195,28,2.3.268,1,372,0,372,372,372,372,372,372,372,0
195,28,4.3.286,0,390,1,390,390,390,390,390,390,390,0
195,29,4.3.325,1,372,0,372,372,372,372,372,372,372,0
196,0,0.2.0,0,469,0,784,596,533,828,503,598,719,46
196,0,1.4.0,0,480,1,767,545,526,767,480,594,760,59
196,0,2.3.0,0,469,0,767,614,533,767,488,586,770,54
196,0,3.4.0,0,496,2,664,548,548,645,524,605,776,46
196,0,4.1.0,1,469,0,798,596,533,798,503,582,720,41
196,0,5.4.0,0,469,0,505,596,533,689,469,575,719,51
196,1,0.2.0,0,469,0,793,596,533,798,481,592,715,48
196,1,1.4.0,0,480,1,798,545,526,798,480,582,722,49
196,1,2.3.0,1,469,0,798,614,533,798,480,583,707,49
196,1,3.4.0,0,496,2,664,548,548,613,516,603,706,46
196,1,4.4.53,0,508,3,684,508,508,684,508,574,725,45
196,1,5.4.0,0,469,0,505,596,533,505,469,565,670,47
196,2,0.2.0,1,469,0,793,614,533,798,480,589,697,51
196,2,1.4.0,0,480,1,798,560,526,798,480,583,690,49
196,2,2.0.26,0,469,0,798,614,533,779,495,582,684,49
196,2,3.4.0,0,496,2,664,548,548,613,523,595,697,41
196,2,4.4.53,0,508,3,684,508,508,684,508,578,712,42
196,2,5.4.0,0,469,0,505,614,533,505,469,565,696,49
196,3,0.0.71,0,480,1,670,553,533,724,508,621,776,56
196,3,1.4.0,0,480,1,793,560,526,798,480,593,709,47
196,3,2.0.26,0,469,0,793,614,533,781,504,588,710,46
196,3,3.4.0,0,496,2,664,548,548,645,507,597,732,47
196,3,4.4.53,0,508,3,670,508,508,684,508,578,709,46
196,3,5.4.0,1,469,0,505,614,533,629,469,574,738,51
196,4,0.0.71,0,480,1,615,553,533,668,490,594,741,50
