PID,Step,Followed,ResultingOptMakespan,Rank,phi.MWR,phi.LWR,phi.SPT,phi.LPT,phi.RNDmin,phi.RNDmean,phi.RNDmax,phi.RNDstd
1,11,0,-53,-1,-43,-54,0,-1,-53,-8,-2,4
1,11,0,53,1,43,54,0,1,53,8,2,-4
1,11,0,-53,-1,0,43,0,0,-53,-4,6,5
1,11,0,53,1,0,-43,0,0,53,4,-6,-5
1,11,1,-53,-1,0,-54,0,0,-53,-15,-48,2
1,11,1,53,1,0,54,0,0,53,15,48,-2
1,12,0,-53,-1,-49,43,0,-54,-53,-16,-3,17
1,12,0,53,1,49,-43,0,54,53,16,3,-17
1,12,0,-53,-1,-43,-54,0,-1,-53,-1,0,6
1,12,0,53,1,43,54,0,1,53,1,0,-6
1,12,1,-53,-1,0,43,0,0,-53,-11,0,12
1,12,1,53,1,0,-43,0,0,53,11,0,-12
1,12,0,-53,-1,0,43,0,0,-53,-6,-48,9
1,12,0,53,1,0,-43,0,0,53,6,48,-9
1,13,0,-53,-1,-49,-54,0,-54,-53,-21,-48,9
1,13,0,53,1,49,54,0,54,53,21,48,-9
1,13,0,-53,-1,-43,43,0,-1,-53,-8,-48,-3
1,13,0,53,1,43,-43,0,1,53,8,48,3
1,13,0,-53,-1,0,43,0,0,-53,-11,-48,3
1,13,0,53,1,0,-43,0,0,53,11,48,-3
1,13,1,-53,-1,0,43,0,0,-53,-4,0,8
1,13,1,53,1,0,-43,0,0,53,4,0,-8
1,14,0,-53,-1,-49,43,0,-54,-53,-23,45,18
1,14,0,53,1,49,-43,0,54,53,23,-45,-18
1,14,1,-53,-1,-43,-54,0,-1,-53,-4,48,8
1,14,1,53,1,43,54,0,1,53,4,-48,-8
1,14,0,-53,-1,0,43,0,0,-53,-9,0,10
1,14,0,53,1,0,-43,0,0,53,9,0,-10
1,15,0,-50,-1,-3,-97,0,-53,-50,-5,45,13
1,15,0,50,1,3,97,0,53,50,5,-45,-13
1,15,1,-50,-1,0,-97,0,0,-50,-2,48,4
1,15,1,50,1,0,97,0,0,50,2,-48,-4
1,15,0,-3,-1,0,43,0,0,-3,-1,0,0
1,15,0,3,1,0,-43,0,0,3,1,0,0
1,16,1,-50,-1,-6,0,0,-53,-50,-1,45,16
1,16,1,50,1,6,0,0,53,50,1,-45,-16
1,16,0,-50,-1,0,0,0,0,-50,-1,0,6
1,16,0,50,1,0,0,0,0,50,1,0,-6
1,16,0,-3,-1,0,43,0,0,-3,-3,-48,-3
1,16,0,3,1,0,-43,0,0,3,3,48,3
1,17,0,-50,-1,2,0,0,-50,-50,-23,0,10
1,17,0,50,1,-2,0,0,50,50,23,0,-10
1,17,0,-50,-1,-3,-97,-52,1,-50,-21,45,5
1,17,0,50,1,3,97,52,-1,50,21,-45,-5
1,17,1,-50,-1,-3,-97,0,-50,-50,-14,45,5
1,17,1,50,1,3,97,0,50,50,14,-45,-5
1,18,0,-50,-1,0,-97,0,-50,-50,-22,0,9
1,18,0,50,1,0,97,0,50,50,22,0,-9
1,18,0,-50,-1,-3,-97,-52,1,-50,-24,-3,-2
1,18,0,50,1,3,97,52,-1,50,24,3,2
1,18,1,-50,-1,0,-97,0,-50,-50,-19,45,8
1,18,1,50,1,0,97,0,50,50,19,-45,-8
1,19,1,-50,-1,0,-97,0,-50,-50,-14,0,10
1,19,1,50,1,0,97,0,50,50,14,0,-10
1,19,0,-50,-1,-3,-97,-52,1,-50,-22,45,1
1,19,0,50,1,3,97,52,-1,50,22,-45,-1
1,20,1,-50,-1,2,0,0,-50,-50,-25,0,11
1,20,1,50,1,-2,0,0,50,50,25,0,-11
1,20,0,-50,-1,48,-97,-52,-50,-50,-40,1,5
1,20,0,50,1,-48,97,52,50,50,40,-1,-5
1,21,0,-50,-1,0,0,0,-50,-50,-27,0,9
1,21,0,50,1,0,0,0,50,50,27,0,-9
1,21,1,-50,-1,2,-97,-97,-50,-50,-44,-45,3
1,21,1,50,1,-2,97,97,50,50,44,45,-3
2,0,1,-1,-1,0,43,94,14,-25,-15,0,-1
2,0,1,1,1,0,-43,-94,-14,25,15,0,1
2,0,1,-1,-1,29,33,45,0,4,-3,2,-1
2,0,1,1,1,-29,-33,-45,0,-4,3,-2,1
2,0,0,-2,-1,31,-9,-52,-14,21,8,-2,-3
2,0,0,2,1,-31,9,52,14,-21,-8,2,3
2,0,0,-5,-1,-54,-50,-49,1,1,-10,-3,0
2,0,0,5,1,54,50,49,-1,-1,10,3,0
2,0,0,-2,-1,58,14,3,11,-27,-9,1,6
2,0,0,2,1,-58,-14,-3,-11,27,9,-1,-6
2,1,1,-2,-1,1,0,-52,-24,9,5,1,2
2,1,1,2,1,-1,0,52,24,-9,-5,-1,-2
2,1,0,-2,-1,10,89,-46,-29,35,25,40,4
2,1,0,2,1,-10,-89,46,29,-35,-25,-40,-4
2,1,0,-2,-1,-29,32,-3,-24,-2,-9,-3,9
2,1,0,2,1,29,-32,3,24,2,9,3,-9
2,1,0,-5,-1,34,-42,41,22,-9,-11,-29,-3
2,1,0,5,1,-34,42,-41,-22,9,11,29,3
2,1,0,-1,-1,-43,42,-43,-6,3,6,25,-4
2,1,0,1,1,43,-42,43,6,-3,-6,-25,4
2,2,0,-2,-1,-36,35,-52,0,0,3,-33,-3
2,2,0,2,1,36,-35,52,0,0,-3,33,3
2,2,0,-2,-1,8,27,-52,-14,-2,6,2,-3
2,2,0,2,1,-8,-27,52,14,2,-6,-2,3
2,2,1,-2,-1,-37,0,-3,-9,-2,-4,1,1
2,2,1,2,1,37,0,3,9,2,4,-1,-1
2,2,0,-5,-1,42,-42,41,15,-13,-15,5,5
2,2,0,5,1,-42,42,-41,-15,13,15,-5,-5
2,2,0,-1,-1,-52,-2,-43,-14,5,7,28,2
2,2,0,1,1,52,2,43,14,-5,-7,-28,-2
2,3,1,-2,-1,7,-4,44,-22,-2,10,42,10
2,3,1,2,1,-7,4,-44,22,2,-10,-42,-10
2,3,0,-2,-1,6,42,44,-27,42,31,79,11
2,3,0,2,1,-6,-42,-44,27,-42,-31,-79,-11
2,3,0,-2,-1,6,32,-52,-13,-2,7,43,9
2,3,0,2,1,-6,-32,52,13,2,-7,-43,-9
2,3,0,-6,-1,-45,0,-49,14,-6,-6,-42,-2
2,3,0,6,1,45,0,49,-14,6,6,42,2
2,3,0,-1,-1,44,5,3,6,-1,-10,-3,-9
2,3,0,1,1,-44,-5,-3,-6,1,10,3,9
2,4,1,-2,-1,45,32,44,-22,-2,10,39,-1
2,4,1,2,1,-45,-32,-44,22,2,-10,-39,1
2,4,0,-2,-1,44,42,44,-27,0,22,12,4
2,4,0,2,1,-44,-42,-44,27,0,-22,-12,-4
2,4,0,-2,-1,44,-4,49,-22,-2,10,4,-3
2,4,0,2,1,-44,4,-49,22,2,-10,-4,3
2,4,0,-6,-1,-42,4,-49,14,-6,-5,-5,3
2,4,0,6,1,42,-4,49,-14,6,5,5,-3
2,4,0,-1,-1,3,1,3,6,-3,-10,-30,2
2,4,0,1,1,-3,-1,-3,-6,3,10,30,-2
2,5,1,-2,-1,83,0,44,-22,0,15,4,0
2,5,1,2,1,-83,0,-44,22,0,-15,-4,0
2,5,0,-2,-1,83,42,44,-27,-2,20,43,11
2,5,0,2,1,-83,-42,-44,27,2,-20,-43,-11
2,5,0,-2,-1,44,32,49,-22,-2,10,6,5
2,5,0,2,1,-44,-32,-49,22,2,-10,-6,-5
2,5,0,-6,-1,-42,0,-49,14,-6,2,41,5
2,5,0,6,1,42,0,49,-14,6,-2,-41,-5
2,5,0,-1,-1,3,-44,45,6,-1,-19,-86,-11
2,5,0,1,1,-3,44,-45,-6,1,19,86,11
2,6,1,-2,-1,45,42,39,-27,-2,18,0,7
2,6,1,2,1,-45,-42,-39,27,2,-18,0,-7
2,6,0,-2,-1,6,0,-57,-22,0,7,-1,4
2,6,0,2,1,-6,0,57,22,0,-7,1,-4
2,6,0,-6,-1,-4,4,-44,14,-6,-5,-37,-6
2,6,0,6,1,4,-4,44,-14,6,5,37,6
2,6,0,-1,-1,3,-48,45,12,-3,-5,32,8
2,6,0,1,1,-3,48,-45,-12,3,5,-32,-8
2,7,0,-2,-1,-14,-11,44,-5,-8,13,38,10
2,7,0,2,1,14,11,-44,5,8,-13,-38,-10
2,7,1,-2,-1,0,-111,-52,-50,-8,-19,-1,5
2,7,1,2,1,0,111,52,50,8,19,1,-5
2,7,0,-2,-1,1,13,-43,2,-33,-18,-36,-6
2,7,0,2,1,-1,-13,43,-2,33,18,36,6
2,7,0,-41,-1,-82,-2,-1,3,-4,-7,-1,2
2,7,0,41,1,82,2,1,-3,4,7,1,-2
2,8,1,-2,-1,-45,-46,44,-5,-2,2,28,16
2,8,1,2,1,45,46,-44,5,2,-2,-28,-16
2,8,0,-2,-1,-57,-46,44,-50,-2,-14,31,5
2,8,0,2,1,57,46,-44,50,2,14,-31,-5
2,8,0,-2,-1,-39,-44,44,-50,-2,3,36,15
2,8,0,2,1,39,44,-44,50,2,-3,-36,-15
2,8,0,-2,-1,39,-54,-92,2,-2,-23,-44,-11
2,8,0,2,1,-39,54,92,-2,2,23,44,11
2,9,0,-2,-1,7,44,2,-31,-2,-8,9,7
2,9,0,2,1,-7,-44,-2,31,2,8,-9,-7
2,9,1,-2,-1,0,51,2,-42,-2,6,23,5
2,9,1,2,1,0,-51,-2,42,2,-6,-23,-5
2,9,0,-2,-1,7,44,2,-93,-2,-16,9,4
2,9,0,2,1,-7,-44,-2,93,2,16,-9,-4
2,9,0,-2,-1,7,0,2,-42,-2,-7,13,5
2,9,0,2,1,-7,0,-2,42,2,7,-13,-5
2,10,0,-2,-1,7,-34,-3,15,-2,-10,-2,5
2,10,0,2,1,-7,34,3,-15,2,10,2,-5
2,10,1,-2,-1,0,-45,-3,4,-2,-21,-1,12
2,10,1,2,1,0,45,3,-4,2,21,1,-12
2,10,0,-2,-1,7,0,-3,4,-2,-6,4,5
2,10,0,2,1,-7,0,3,-4,2,6,-4,-5
2,10,0,-47,-1,-5,34,-95,-4,-47,-8,1,3
2,10,0,47,1,5,-34,95,4,47,8,-1,-3
2,11,0,-2,-1,-12,-34,2,0,-2,-6,2,0
2,11,0,2,1,12,34,-2,0,2,6,-2,0
2,11,1,-2,-1,-12,-98,2,-51,-2,-33,-60,-19
2,11,1,2,1,12,98,-2,51,2,33,60,19
2,11,0,-2,-1,-19,0,2,0,-2,2,6,3
2,11,0,2,1,19,0,-2,0,2,-2,-6,-3
2,11,0,-47,-1,-47,45,-100,0,-51,-34,-5,15
2,11,0,47,1,47,-45,100,0,51,34,5,-15
2,12,0,-2,-1,-12,-2,-3,-2,-2,2,-12,0
2,12,0,2,1,12,2,3,2,2,-2,12,0
2,12,1,-2,-1,-12,0,-3,0,-2,-8,-9,-3
2,12,1,2,1,12,0,3,0,2,8,9,3
2,12,0,-2,-1,-12,-2,-3,0,-2,2,0,-1
2,12,0,2,1,12,2,3,0,2,-2,0,1
2,12,0,-2,-1,-19,44,-3,0,-2,-2,0,-1
2,12,0,2,1,19,-44,3,0,2,2,0,1
2,13,0,-2,-1,12,-2,2,-2,-2,15,-33,6
2,13,0,2,1,-12,2,-2,2,2,-15,33,-6
2,13,0,-2,-1,12,0,2,0,-2,4,-33,4
2,13,0,2,1,-12,0,-2,0,2,-4,33,-4
2,13,0,-2,-1,0,0,2,0,-2,5,-30,4
2,13,0,2,1,0,0,-2,0,2,-5,30,-4
2,13,1,-2,-1,-37,0,2,0,-2,0,-33,1
2,13,1,2,1,37,0,-2,0,2,0,33,-1
2,14,0,-2,-1,12,44,2,-2,-2,13,-33,4
2,14,0,2,1,-12,-44,-2,2,2,-13,33,-4
2,14,0,-2,-1,-37,-2,2,0,-2,-2,-33,-1
2,14,0,2,1,37,2,-2,0,2,2,33,1
2,14,0,-2,-1,0,0,2,0,-2,5,-30,2
2,14,0,2,1,0,0,-2,0,2,-5,30,-2
2,14,1,-2,-1,-37,44,2,0,-2,3,0,3
2,14,1,2,1,37,-44,-2,0,2,-3,0,-3
2,15,0,-2,-1,12,-2,2,-2,-2,12,-3,6
2,15,0,2,1,-12,2,-2,2,2,-12,3,-6
2,15,1,-2,-1,-37,0,2,0,-2,3,-3,2
2,15,1,2,1,37,0,-2,0,2,-3,3,-2
2,15,0,-2,-1,12,0,2,0,-2,3,0,2
2,15,0,2,1,-12,0,-2,0,2,-3,0,-2
2,15,0,-2,-1,0,44,2,0,-2,6,-3,3
2,15,0,2,1,0,-44,-2,0,2,-6,3,-3
2,16,0,-2,-1,49,-2,2,-2,-2,18,2,13
2,16,0,2,1,-49,2,-2,2,2,-18,-2,-13
2,16,0,-2,-1,49,0,2,0,-2,8,2,10
2,16,0,2,1,-49,0,-2,0,2,-8,-2,-10
2,16,0,-2,-1,0,-2,2,0,-2,11,2,11
2,16,0,2,1,0,2,-2,0,2,-11,-2,-11
2,16,1,-2,-1,49,44,2,0,-2,6,2,8
2,16,1,2,1,-49,-44,-2,0,2,-6,-2,-8
2,17,0,-2,-1,49,-2,-3,-2,-2,12,2,10
2,17,0,2,1,-49,2,3,2,2,-12,-2,-10
2,17,0,-2,-1,49,-2,-3,0,-2,9,2,9
2,17,0,2,1,-49,2,3,0,2,-9,-2,-9
2,17,1,-2,-1,49,0,-3,0,-2,9,2,8
2,17,1,2,1,-49,0,3,0,2,-9,-2,-8
2,18,0,-2,-1,49,44,-3,-2,-2,24,7,17
2,18,0,2,1,-49,-44,3,2,2,-24,-7,-17
2,18,1,-2,-1,49,-2,-3,0,-2,12,7,14
2,18,1,2,1,-49,2,3,0,2,-12,-7,-14
2,18,0,-2,-1,0,-2,-3,0,-2,12,7,14
2,18,0,2,1,0,2,3,0,2,-12,-7,-14
2,19,1,-2,-1,49,-2,44,-2,-2,22,49,24
2,19,1,2,1,-49,2,-44,2,2,-22,-49,-24
2,19,0,-2,-1,0,0,44,0,-2,7,49,18
2,19,0,2,1,0,0,-44,0,2,-7,-49,-18
3,0,1,-1,-1,44,43,7,1,41,28,5,3
3,0,1,1,1,-44,-43,-7,-1,-41,-28,-5,-3
3,0,1,-1,-1,63,48,14,1,41,27,44,4
3,0,1,1,1,-63,-48,-14,-1,-41,-27,-44,-4
3,0,1,-1,-1,93,51,3,1,7,10,-34,-1
3,0,1,1,1,-93,-51,-3,-1,-7,-10,34,1
3,0,1,-1,-1,15,-1,9,1,36,20,5,6
3,0,1,1,1,-15,1,-9,-1,-36,-20,-5,-6
3,0,0,-2,-1,23,8,1,1,0,-18,-4,-1
3,0,0,2,1,-23,-8,-1,-1,0,18,4,1
3,1,1,-1,-1,1,0,-38,0,-10,-7,5,3
3,1,1,1,1,-1,0,38,0,10,7,-5,-3
3,1,0,-1,-1,-13,-51,-88,-48,-42,-16,-14,-1
3,1,0,1,1,13,51,88,48,42,16,14,1
3,1,0,-2,-1,-93,2,43,-3,2,-5,-53,-4
3,1,0,2,1,93,-2,-43,3,-2,5,53,4
3,1,0,-2,-1,106,7,-50,51,3,3,18,3
3,1,0,2,1,-106,-7,50,-51,-3,-3,-18,-3
3,1,0,-2,-1,93,52,-43,49,3,1,11,2
3,1,0,2,1,-93,-52,43,-49,-3,-1,-11,-2
3,2,0,-1,-1,-2,38,2,-43,-5,7,-6,-3
3,2,0,1,1,2,-38,-2,43,5,-7,6,3
3,2,0,-1,-1,-52,-6,47,-6,-10,3,-40,2
3,2,0,1,1,52,6,-47,6,10,-3,40,-2
3,2,1,-1,-1,5,-1,2,-87,-5,-6,-4,-3
3,2,1,1,1,-5,1,-2,87,5,6,4,3
3,2,0,-2,-1,0,-46,0,41,-3,-12,-38,7
3,2,0,2,1,0,46,0,-41,3,12,38,-7
3,2,0,-45,-1,2,0,-41,-2,-6,-2,3,-2
3,2,0,45,1,-2,0,41,2,6,2,-3,2
3,3,0,-1,-1,46,-2,2,3,1,8,8,-2
3,3,0,1,1,-46,2,-2,-3,-1,-8,-8,2
3,3,0,-1,-1,-3,-46,47,44,-43,-1,-3,0
3,3,0,1,1,3,46,-47,-44,43,1,3,0
3,3,0,-1,-1,46,78,2,-47,40,11,9,-4
3,3,0,1,1,-46,-78,-2,47,-40,-11,-9,4
3,3,1,-1,-1,0,43,2,-42,36,-3,9,-1
3,3,1,1,1,0,-43,-2,42,-36,3,-9,1
3,3,0,-2,-1,6,-46,-38,42,-43,-16,-40,-2
3,3,0,2,1,-6,46,38,-42,43,16,40,2
3,4,1,-1,-1,0,43,2,-42,3,7,0,-2
3,4,1,1,1,0,-43,-2,42,-3,-7,0,2
3,4,1,-1,-1,5,-6,47,-1,-33,6,-2,2
3,4,1,1,1,-5,6,-47,1,33,-6,2,-2
3,4,0,-1,-1,3,38,2,-47,35,3,45,-2
3,4,0,1,1,-3,-38,-2,47,-35,-3,-45,2
3,4,0,-1,-1,-8,49,-9,-42,0,-4,1,0
3,4,0,1,1,8,-49,9,42,0,4,-1,0
3,4,0,-2,-1,2,-46,-38,42,-43,-9,1,2
3,4,0,2,1,-2,46,38,-42,43,9,-1,-2
3,5,1,-1,-1,3,46,2,0,0,-1,-34,-2
3,5,1,1,1,-3,-46,-2,0,0,1,34,2
3,5,1,-1,-1,8,-3,47,-1,-36,-1,1,6
3,5,1,1,1,-8,3,-47,1,36,1,-1,-6
3,5,0,-1,-1,0,39,2,-5,35,0,-38,-6
3,5,0,1,1,0,-39,-2,5,-35,0,38,6
3,5,0,-1,-1,-8,-1,-47,0,30,-4,-32,-2
3,5,0,1,1,8,1,47,0,-30,4,32,2
3,5,0,-2,-1,9,-46,0,0,-2,-2,-10,0
3,5,0,2,1,-9,46,0,0,2,2,10,0
3,6,0,-1,-1,3,-18,2,-5,1,4,3,2
3,6,0,1,1,-3,18,-2,5,-1,-4,-3,-2
3,6,0,-1,-1,8,-16,0,-6,-35,3,-28,-3
3,6,0,1,1,-8,16,0,6,35,-3,28,3
3,6,1,-1,-1,-8,-48,-47,0,0,-19,1,3
3,6,1,1,1,8,48,47,0,0,19,-1,-3
3,6,0,-2,-1,9,45,-38,0,-5,-2,-39,-4
3,6,0,2,1,-9,-45,38,0,5,2,39,4
3,6,0,-45,-1,-55,2,36,-46,-42,-5,-6,6
3,6,0,45,1,55,-2,-36,46,42,5,6,-6
3,7,0,-1,-1,0,43,4,44,0,2,4,-1
3,7,0,1,1,0,-43,-4,-44,0,-2,-4,1
3,7,0,-1,-1,5,45,2,43,0,4,6,-1
3,7,0,1,1,-5,-45,-2,-43,0,-4,-6,1
3,7,0,-1,-1,0,28,42,-5,-1,3,32,3
3,7,0,1,1,0,-28,-42,5,1,-3,-32,-3
3,7,1,-1,-1,-8,-1,42,0,1,-3,2,3
3,7,1,1,1,8,1,-42,0,-1,3,-2,-3
3,7,0,-2,-1,9,5,0,0,-3,2,1,1
3,7,0,2,1,-9,-5,0,0,3,-2,-1,-1
3,8,1,-1,-1,-8,-2,42,0,0,1,6,8
3,8,1,1,1,8,2,-42,0,0,-1,-6,-8
3,8,1,-1,-1,51,-46,40,-1,-1,-6,4,8
3,8,1,1,1,-51,46,-40,1,1,6,-4,-8
3,8,0,-1,-1,-8,-12,42,-5,1,9,11,5
3,8,0,1,1,8,12,-42,5,-1,-9,-11,-5
3,8,0,-2,-1,51,5,-43,0,-2,0,-8,-3
3,8,0,2,1,-51,-5,43,0,2,0,8,3
3,9,1,-1,-1,0,-2,-5,0,0,11,3,-2
3,9,1,1,1,0,2,5,0,0,-11,-3,2
3,9,1,-1,-1,59,-45,-49,-1,0,0,-8,-2
3,9,1,1,1,-59,45,49,1,0,0,8,2
3,9,0,-1,-1,3,-11,41,-5,1,14,4,-1
3,9,0,1,1,-3,11,-41,5,-1,-14,-4,1
3,9,0,-2,-1,51,5,1,0,-2,-12,-9,-5
3,9,0,2,1,-51,-5,-1,0,2,12,9,5
3,10,1,-1,-1,-11,-12,-47,-5,-1,12,-51,-4
3,10,1,1,1,11,12,47,5,1,-12,51,4
3,10,1,-1,-1,-8,-11,-91,-6,-1,3,-5,4
3,10,1,1,1,8,11,91,6,1,-3,5,-4
3,10,0,-2,-1,54,5,-42,0,-2,-13,39,3
3,10,0,2,1,-54,-5,42,0,2,13,-39,-3
3,11,0,-1,-1,-2,-1,-39,-48,-2,-5,-55,3
3,11,0,1,1,2,1,39,48,2,5,55,-3
3,11,1,-1,-1,-8,-9,-39,-3,-2,12,-49,3
3,11,1,1,1,8,9,39,3,2,-12,49,-3
3,11,0,-1,-1,2,-39,-2,0,0,-8,2,-8
3,11,0,1,1,-2,39,2,0,0,8,-2,8
3,12,1,-46,-1,-52,-47,-16,-10,-15,-27,0,6
3,12,1,46,1,52,47,16,10,15,27,0,-6
3,12,0,-46,-1,-52,-83,-52,-46,-46,-40,-45,-3
3,12,0,46,1,52,83,52,46,46,40,45,3
3,12,0,-46,-1,-51,-83,-52,52,-16,-13,-33,5
3,12,0,46,1,51,83,52,-52,16,13,33,-5
3,13,1,-36,-1,0,-5,-5,0,-5,10,11,5
3,13,1,36,1,0,5,5,0,5,-10,-11,-5
3,13,0,-36,-1,49,-5,-5,6,-5,24,47,13
3,13,0,36,1,-49,5,5,-6,5,-24,-47,-13
3,13,0,-10,-1,-52,-10,-58,-13,-10,-47,-45,1
3,13,0,10,1,52,10,58,13,10,47,45,-1
3,14,1,-36,-1,0,0,-5,0,-36,-2,-41,-3
3,14,1,36,1,0,0,5,0,36,2,41,3
3,14,0,-36,-1,5,17,-5,17,-36,15,13,9
3,14,0,36,1,-5,-17,5,-17,36,-15,-13,-9
3,14,0,-36,-1,49,-5,-5,6,-5,10,2,7
