PID,Step,Dispatch,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
1,4,0.0.89,0,834,1,93,89,182,1,0,372,89,0,2,182,291,5,0,0,438,465,372,1927
1,4,1.0.89,0,830,0,97,89,186,1,0,392,89,0,2,186,291,5,0,0,438,465,392,1927
1,4,2.4.291,1,830,0,63,291,354,5,291,354,0,4,1,354,354,5,-291,291,729,388,63,1927
1,4,3.0.89,0,834,1,92,89,181,1,0,368,89,0,2,181,291,5,0,0,438,465,368,1927
1,4,4.0.89,0,834,1,90,89,179,1,0,359,89,0,2,179,291,5,0,0,438,465,359,1927
1,4,5.0.89,0,834,1,93,89,182,1,0,373,89,0,2,182,291,5,0,0,438,465,373,1927
1,5,0.0.89,0,834,1,93,89,182,1,0,372,89,0,2,182,354,6,0,0,729,465,372,1864
1,5,1.0.89,0,830,0,97,89,186,1,0,392,89,0,2,186,354,6,0,0,729,465,392,1864
1,5,3.0.89,0,834,1,92,89,181,1,0,368,89,0,2,181,354,6,0,0,729,465,368,1864
1,5,4.0.89,1,834,1,90,89,179,1,0,359,89,0,2,179,354,6,0,0,729,465,359,1864
1,5,5.0.89,0,834,1,93,89,182,1,0,373,89,0,2,182,354,6,0,0,729,465,373,1864
1,6,0.0.179,0,838,1,93,179,272,1,0,372,179,0,3,272,354,7,0,0,729,375,372,1774
1,6,1.0.179,0,834,0,97,179,276,1,0,392,179,0,3,276,354,7,0,0,729,375,392,1774
1,6,3.0.179,0,839,2,92,179,271,1,0,368,179,0,3,271,354,7,0,0,729,375,368,1774
1,6,4.1.179,1,834,0,55,179,234,2,179,359,0,1,2,234,354,7,-36,125,765,290,269,1774
1,6,5.0.179,0,838,1,93,179,272,1,0,373,179,0,3,272,354,7,0,0,729,375,373,1774
1,7,0.0.179,0,838,1,93,179,272,1,0,372,179,0,3,272,354,8,0,0,765,375,372,1719
1,7,1.0.179,0,834,0,97,179,276,1,0,392,179,0,3,276,354,8,0,0,765,375,392,1719
1,7,3.0.179,0,839,2,92,179,271,1,0,368,179,0,3,271,354,8,0,0,765,375,368,1719
1,7,4.2.234,1,834,0,64,234,298,3,234,359,0,2,2,298,354,8,-28,171,793,339,214,1719
1,7,5.0.179,0,838,1,93,179,272,1,0,373,179,0,3,272,354,8,0,0,765,375,373,1719
1,8,0.0.179,0,838,1,93,179,272,1,0,372,179,0,3,272,354,9,0,0,793,375,372,1655
1,8,1.0.179,0,834,0,97,179,276,1,0,392,179,0,3,276,354,9,0,0,793,375,392,1655
1,8,3.0.179,0,839,2,92,179,271,1,0,368,179,0,3,271,354,9,0,0,793,375,368,1655
1,8,4.3.298,1,834,0,86,298,384,4,298,359,0,3,2,384,384,9,-7,213,800,445,150,1655
1,8,5.0.179,0,838,1,93,179,272,1,0,373,179,0,3,272,354,9,0,0,793,375,373,1655
1,9,0.0.179,0,838,1,93,179,272,1,0,372,179,0,3,272,384,10,0,0,800,375,372,1569
1,9,1.0.179,0,834,0,97,179,276,1,0,392,179,0,3,276,384,10,0,0,800,375,392,1569
1,9,3.0.179,0,839,2,92,179,271,1,0,368,179,0,3,271,384,10,0,0,800,375,368,1569
1,9,4.4.384,1,834,0,64,384,448,5,384,359,0,4,2,448,448,10,-30,321,830,325,64,1569
1,9,5.0.179,0,838,1,93,179,272,1,0,373,179,0,3,272,384,10,0,0,800,375,373,1569
1,10,0.0.179,0,838,1,93,179,272,1,0,372,179,0,3,272,448,11,0,0,830,375,372,1505
1,10,1.0.179,0,834,0,97,179,276,1,0,392,179,0,3,276,448,11,0,0,830,375,392,1505
1,10,3.0.179,1,839,2,92,179,271,1,0,368,179,0,3,271,448,11,0,0,830,375,368,1505
1,10,5.0.179,0,838,1,93,179,272,1,0,373,179,0,3,272,448,11,0,0,830,375,373,1505
1,11,0.0.271,0,843,1,93,271,364,1,0,372,271,0,4,364,448,12,0,0,830,283,372,1413
1,11,1.0.271,0,839,0,97,271,368,1,0,392,271,0,4,368,448,12,0,0,830,283,392,1413
1,11,3.1.271,1,839,0,57,271,328,2,271,368,0,1,3,328,448,12,-37,162,867,235,276,1413
1,11,5.0.271,0,843,1,93,271,364,1,0,373,271,0,4,364,448,12,0,0,830,283,373,1413
1,12,0.0.271,0,843,1,93,271,364,1,0,372,271,0,4,364,448,13,0,0,867,283,372,1356
1,12,1.0.271,0,839,0,97,271,368,1,0,392,271,0,4,368,448,13,0,0,867,283,392,1356
1,12,3.2.328,1,839,0,67,328,395,3,328,368,0,2,3,395,448,13,-30,201,897,275,219,1356
1,12,5.0.271,0,843,1,93,271,364,1,0,373,271,0,4,364,448,13,0,0,867,283,373,1356
1,13,0.0.271,0,843,1,93,271,364,1,0,372,271,0,4,364,448,14,0,0,897,283,372,1289
1,13,1.0.271,0,839,0,97,271,368,1,0,392,271,0,4,368,448,14,0,0,897,283,392,1289
1,13,3.3.395,1,839,0,88,395,483,4,395,368,0,3,3,483,483,14,-11,224,908,359,152,1289
1,13,5.0.271,0,843,1,93,271,364,1,0,373,271,0,4,364,448,14,0,0,897,283,373,1289
1,14,0.0.271,0,843,1,93,271,364,1,0,372,271,0,4,364,483,15,0,0,908,283,372,1201
1,14,1.0.271,0,839,0,97,271,368,1,0,392,271,0,4,368,483,15,0,0,908,283,392,1201
1,14,3.4.483,1,839,0,64,483,547,5,483,368,0,4,3,547,547,15,-35,356,943,261,64,1201
1,14,5.0.271,0,843,1,93,271,364,1,0,373,271,0,4,364,483,15,0,0,908,283,373,1201
1,15,0.0.271,1,843,1,93,271,364,1,0,372,271,0,4,364,547,16,0,0,943,283,372,1137
1,15,1.0.271,0,839,0,97,271,368,1,0,392,271,0,4,368,547,16,0,0,943,283,392,1137
1,15,5.0.271,0,843,1,93,271,364,1,0,373,271,0,4,364,547,16,0,0,943,283,373,1137
1,16,0.1.364,1,843,0,58,364,422,2,364,372,0,1,4,422,547,17,-36,198,979,178,279,1044
1,16,1.0.364,0,843,0,97,364,461,1,0,392,364,0,5,461,547,17,0,0,943,190,392,1044
1,16,5.0.364,0,849,1,93,364,457,1,0,373,364,0,5,457,547,17,0,0,943,190,373,1044
1,17,0.2.422,1,843,0,67,422,489,3,422,372,0,2,4,489,547,18,-27,228,1006,208,221,986
1,17,1.0.364,0,843,0,97,364,461,1,0,392,364,0,5,461,547,18,0,0,979,190,392,986
1,17,5.0.364,0,849,1,93,364,457,1,0,373,364,0,5,457,547,18,0,0,979,190,373,986
1,18,0.3.489,1,843,0,89,489,578,4,489,372,0,3,4,578,578,19,-6,230,1012,271,154,919
1,18,1.0.364,0,843,0,97,364,461,1,0,392,364,0,5,461,547,19,0,0,1006,190,392,919
1,18,5.0.364,0,849,1,93,364,457,1,0,373,364,0,5,457,547,19,0,0,1006,190,373,919
1,19,0.4.578,1,843,0,65,578,643,5,578,372,0,4,4,643,643,20,-31,387,1043,197,65,830
1,19,1.0.364,0,843,0,97,364,461,1,0,392,364,0,5,461,578,20,0,0,1012,190,392,830
1,19,5.0.364,0,849,1,93,364,457,1,0,373,364,0,5,457,578,20,0,0,1012,190,373,830
1,20,1.0.364,0,843,0,97,364,461,1,0,392,364,0,5,461,643,21,0,0,1043,190,392,765
1,20,5.0.364,1,849,1,93,364,457,1,0,373,364,0,5,457,643,21,0,0,1043,190,373,765
1,21,1.0.457,0,849,0,97,457,554,1,0,392,457,0,6,554,643,22,0,0,1043,97,392,672
1,21,5.1.457,1,849,0,58,457,515,2,457,373,0,1,5,515,643,22,-35,233,1078,120,280,672
1,22,1.0.457,0,849,0,97,457,554,1,0,392,457,0,6,554,643,23,0,0,1078,97,392,614
1,22,5.2.515,1,849,0,68,515,583,3,515,373,0,2,5,583,643,23,-26,254,1104,141,222,614
1,23,1.0.457,0,849,0,97,457,554,1,0,392,457,0,6,554,643,24,0,0,1104,97,392,546
1,23,5.3.583,1,849,0,89,583,672,4,583,373,0,3,5,672,672,24,-5,235,1109,182,154,546
1,24,1.0.457,0,849,0,97,457,554,1,0,392,457,0,6,554,672,25,0,0,1109,97,392,457
1,24,5.4.672,1,849,0,65,672,737,5,672,373,0,4,5,737,737,25,-29,416,1138,132,65,457
1,25,1.0.457,1,849,0,97,457,554,1,0,392,457,0,6,554,737,26,0,0,1138,97,392,392
1,26,1.1.554,1,849,0,62,554,616,2,554,392,0,1,6,616,737,27,-39,272,1177,62,295,295
1,27,1.2.616,1,849,0,73,616,689,3,616,392,0,2,6,689,737,28,-33,287,1210,73,233,233
1,28,1.3.689,1,849,0,93,689,782,4,689,392,0,3,6,782,782,29,-17,252,1227,93,160,160
1,29,1.4.782,1,849,0,67,782,849,5,782,392,0,4,6,849,849,30,-45,461,1272,67,67,67
2,0,0.0.0,0,399,2,36,0,36,1,0,149,0,0,1,36,36,1,0,0,0,219,149,918
2,0,1.0.0,1,397,1,34,0,34,1,0,140,0,0,1,34,34,1,0,0,0,219,140,918
2,0,2.0.0,0,396,0,34,0,34,1,0,142,0,0,1,34,34,1,0,0,0,219,142,918
2,0,3.0.0,0,405,5,39,0,39,1,0,167,0,0,1,39,39,1,0,0,0,219,167,918
2,0,4.0.0,0,404,4,39,0,39,1,0,165,0,0,1,39,39,1,0,0,0,219,165,918
2,0,5.0.0,0,401,3,37,0,37,1,0,155,0,0,1,37,37,1,0,0,0,219,155,918
2,1,0.0.34,0,397,0,36,34,70,1,0,149,34,0,2,70,70,2,0,0,0,185,149,884
2,1,1.1.34,1,397,0,35,34,69,2,34,140,0,1,1,69,69,2,-34,34,34,220,106,884
2,1,2.0.34,0,399,1,34,34,68,1,0,142,34,0,2,68,68,2,0,0,0,185,142,884
2,1,3.0.34,0,397,0,39,34,73,1,0,167,34,0,2,73,73,2,0,0,0,185,167,884
2,1,4.0.34,0,397,0,39,34,73,1,0,165,34,0,2,73,73,2,0,0,0,185,165,884
2,1,5.0.34,0,397,0,37,34,71,1,0,155,34,0,2,71,71,2,0,0,0,185,155,884
2,2,0.0.34,0,397,0,36,34,70,1,0,149,34,0,2,70,70,3,0,0,34,185,149,849
2,2,1.2.69,1,397,0,46,69,115,3,69,140,0,2,1,115,115,3,-69,69,103,302,71,849
2,2,2.0.34,0,399,1,34,34,68,1,0,142,34,0,2,68,69,3,0,0,34,185,142,849
2,2,3.0.34,0,397,0,39,34,73,1,0,167,34,0,2,73,73,3,0,0,34,185,167,849
2,2,4.0.34,0,397,0,39,34,73,1,0,165,34,0,2,73,73,3,0,0,34,185,165,849
2,2,5.0.34,0,397,0,37,34,71,1,0,155,34,0,2,71,71,3,0,0,34,185,155,849
2,3,0.0.34,0,397,0,36,34,70,1,0,149,34,0,2,70,115,4,0,0,103,185,149,803
2,3,1.3.115,1,397,0,5,115,120,4,115,140,0,3,1,120,120,4,-115,115,218,36,25,803
2,3,2.0.34,0,399,1,34,34,68,1,0,142,34,0,2,68,115,4,0,0,103,185,142,803
2,3,3.0.34,0,397,0,39,34,73,1,0,167,34,0,2,73,115,4,0,0,103,185,167,803
2,3,4.0.34,0,397,0,39,34,73,1,0,165,34,0,2,73,115,4,0,0,103,185,165,803
2,3,5.0.34,0,397,0,37,34,71,1,0,155,34,0,2,71,115,4,0,0,103,185,155,803
2,4,0.0.34,0,397,0,36,34,70,1,0,149,34,0,2,70,120,5,0,0,218,185,149,798
2,4,1.4.120,1,397,0,20,120,140,5,120,140,0,4,1,140,140,5,-120,120,338,141,20,798
2,4,2.0.34,0,399,1,34,34,68,1,0,142,34,0,2,68,120,5,0,0,218,185,142,798
2,4,3.0.34,0,397,0,39,34,73,1,0,167,34,0,2,73,120,5,0,0,218,185,167,798
2,4,4.0.34,0,397,0,39,34,73,1,0,165,34,0,2,73,120,5,0,0,218,185,165,798
2,4,5.0.34,0,397,0,37,34,71,1,0,155,34,0,2,71,120,5,0,0,218,185,155,798
2,5,0.0.34,0,397,0,36,34,70,1,0,149,34,0,2,70,140,6,0,0,338,185,149,778
2,5,2.0.34,1,399,1,34,34,68,1,0,142,34,0,2,68,140,6,0,0,338,185,142,778
2,5,3.0.34,0,397,0,39,34,73,1,0,167,34,0,2,73,140,6,0,0,338,185,167,778
2,5,4.0.34,0,397,0,39,34,73,1,0,165,34,0,2,73,140,6,0,0,338,185,165,778
2,5,5.0.34,0,397,0,37,34,71,1,0,155,34,0,2,71,140,6,0,0,338,185,155,778
2,6,0.0.68,0,401,1,36,68,104,1,0,149,68,0,3,104,140,7,0,0,338,151,149,744
2,6,2.1.69,1,399,0,35,69,104,2,68,142,1,1,2,104,140,7,0,34,338,185,108,744
2,6,3.0.68,0,399,0,39,68,107,1,0,167,68,0,3,107,140,7,0,0,338,151,167,744
2,6,4.0.68,0,399,0,39,68,107,1,0,165,68,0,3,107,140,7,0,0,338,151,165,744
2,6,5.0.68,0,399,0,37,68,105,1,0,155,68,0,3,105,140,7,0,0,338,151,155,744
2,7,0.0.68,0,401,1,36,68,104,1,0,149,68,0,3,104,140,8,0,0,338,151,149,709
2,7,2.2.115,1,399,0,47,115,162,3,104,142,11,2,2,162,162,8,0,69,338,256,73,709
2,7,3.0.68,0,399,0,39,68,107,1,0,167,68,0,3,107,140,8,0,0,338,151,167,709
2,7,4.0.68,0,399,0,39,68,107,1,0,165,68,0,3,107,140,8,0,0,338,151,165,709
2,7,5.0.68,0,399,0,37,68,105,1,0,155,68,0,3,105,140,8,0,0,338,151,155,709
2,8,0.0.68,0,401,1,36,68,104,1,0,149,68,0,3,104,162,9,0,0,338,151,149,662
2,8,2.3.162,1,399,0,5,162,167,4,162,142,0,3,2,167,167,9,-42,157,380,31,26,662
2,8,3.0.68,0,399,0,39,68,107,1,0,167,68,0,3,107,162,9,0,0,338,151,167,662
2,8,4.0.68,0,399,0,39,68,107,1,0,165,68,0,3,107,162,9,0,0,338,151,165,662
2,8,5.0.68,0,399,0,37,68,105,1,0,155,68,0,3,105,162,9,0,0,338,151,155,662
2,9,0.0.68,0,401,1,36,68,104,1,0,149,68,0,3,104,167,10,0,0,380,151,149,657
2,9,2.4.167,1,399,0,21,167,188,5,167,142,0,4,2,188,188,10,-27,147,407,121,21,657
2,9,3.0.68,0,399,0,39,68,107,1,0,167,68,0,3,107,167,10,0,0,380,151,167,657
2,9,4.0.68,0,399,0,39,68,107,1,0,165,68,0,3,107,167,10,0,0,380,151,165,657
2,9,5.0.68,0,399,0,37,68,105,1,0,155,68,0,3,105,167,10,0,0,380,151,155,657
2,10,0.0.68,1,401,1,36,68,104,1,0,149,68,0,3,104,188,11,0,0,407,151,149,636
2,10,3.0.68,0,399,0,39,68,107,1,0,167,68,0,3,107,188,11,0,0,407,151,167,636
2,10,4.0.68,0,399,0,39,68,107,1,0,165,68,0,3,107,188,11,0,0,407,151,165,636
2,10,5.0.68,0,399,0,37,68,105,1,0,155,68,0,3,105,188,11,0,0,407,151,155,636
2,11,0.1.104,1,401,0,36,104,140,2,104,149,0,1,3,140,188,12,0,34,407,150,113,600
2,11,3.0.104,0,401,0,39,104,143,1,0,167,104,0,4,143,188,12,0,0,407,115,167,600
2,11,4.0.104,0,401,0,39,104,143,1,0,165,104,0,4,143,188,12,0,0,407,115,165,600
2,11,5.0.104,0,405,1,37,104,141,1,0,155,104,0,4,141,188,12,0,0,407,115,155,600
2,12,0.2.162,1,401,0,49,162,211,3,140,149,22,2,3,211,211,13,0,69,407,209,77,564
2,12,3.0.104,0,401,0,39,104,143,1,0,167,104,0,4,143,188,13,0,0,407,115,167,564
2,12,4.0.104,0,401,0,39,104,143,1,0,165,104,0,4,143,188,13,0,0,407,115,165,564
2,12,5.0.104,0,405,1,37,104,141,1,0,155,104,0,4,141,188,13,0,0,407,115,155,564
2,13,0.3.211,1,401,0,6,211,217,4,211,149,0,3,3,217,217,14,-44,201,451,26,28,515
2,13,3.0.104,0,401,0,39,104,143,1,0,167,104,0,4,143,211,14,0,0,407,115,167,515
2,13,4.0.104,0,401,0,39,104,143,1,0,165,104,0,4,143,211,14,0,0,407,115,165,515
2,13,5.0.104,0,405,1,37,104,141,1,0,155,104,0,4,141,211,14,0,0,407,115,155,515
2,14,0.4.217,1,401,0,22,217,239,5,217,149,0,4,3,239,239,15,-29,176,480,100,22,509
2,14,3.0.104,0,401,0,39,104,143,1,0,167,104,0,4,143,217,15,0,0,451,115,167,509
2,14,4.0.104,0,401,0,39,104,143,1,0,165,104,0,4,143,217,15,0,0,451,115,165,509
2,14,5.0.104,0,405,1,37,104,141,1,0,155,104,0,4,141,217,15,0,0,451,115,155,509
2,15,3.0.104,0,401,0,39,104,143,1,0,167,104,0,4,143,239,16,0,0,480,115,167,487
2,15,4.0.104,0,401,0,39,104,143,1,0,165,104,0,4,143,239,16,0,0,480,115,165,487
2,15,5.0.104,1,405,1,37,104,141,1,0,155,104,0,4,141,239,16,0,0,480,115,155,487
2,16,3.0.141,0,405,0,39,141,180,1,0,167,141,0,5,180,239,17,0,0,480,78,167,450
2,16,4.0.141,0,405,0,39,141,180,1,0,165,141,0,5,180,239,17,0,0,480,78,165,450
2,16,5.1.141,1,405,0,37,141,178,2,141,155,0,1,4,178,239,17,-1,35,481,114,118,450
2,17,3.0.141,0,405,0,39,141,180,1,0,167,141,0,5,180,239,18,0,0,481,78,167,413
2,17,4.0.141,0,405,0,39,141,180,1,0,165,141,0,5,180,239,18,0,0,481,78,165,413
2,17,5.2.211,1,405,0,51,211,262,3,178,155,33,2,4,262,262,18,0,69,481,160,81,413
2,18,3.0.141,0,405,0,39,141,180,1,0,167,141,0,5,180,262,19,0,0,481,78,167,362
2,18,4.0.141,0,405,0,39,141,180,1,0,165,141,0,5,180,262,19,0,0,481,78,165,362
2,18,5.3.262,1,405,0,6,262,268,4,262,155,0,3,4,268,268,19,-45,246,526,20,30,362
2,19,3.0.141,0,405,0,39,141,180,1,0,167,141,0,5,180,268,20,0,0,526,78,167,356
2,19,4.0.141,0,405,0,39,141,180,1,0,165,141,0,5,180,268,20,0,0,526,78,165,356
2,19,5.4.268,1,405,0,24,268,292,5,268,155,0,4,4,292,292,20,-29,205,555,78,24,356
2,20,3.0.141,0,405,0,39,141,180,1,0,167,141,0,5,180,292,21,0,0,555,78,167,332
2,20,4.0.141,1,405,0,39,141,180,1,0,165,141,0,5,180,292,21,0,0,555,78,165,332
2,21,3.0.180,0,405,0,39,180,219,1,0,167,180,0,6,219,292,22,0,0,555,39,167,293
2,21,4.1.180,1,405,0,38,180,218,2,180,165,0,1,5,218,292,22,-2,37,557,77,126,293
2,22,3.0.180,0,405,0,39,180,219,1,0,167,180,0,6,219,292,23,0,0,557,39,167,255
2,22,4.2.262,1,405,0,54,262,316,3,218,165,44,2,5,316,316,23,0,69,557,109,88,255
2,23,3.0.180,0,405,0,39,180,219,1,0,167,180,0,6,219,316,24,0,0,557,39,167,201
2,23,4.3.316,1,405,0,7,316,323,4,316,165,0,3,5,323,323,24,-48,294,605,14,34,201
2,24,3.0.180,0,405,0,39,180,219,1,0,167,180,0,6,219,323,25,0,0,605,39,167,194
2,24,4.4.323,1,405,0,27,323,350,5,323,165,0,4,5,350,350,25,-31,236,636,54,27,194
2,25,3.0.180,1,405,0,39,180,219,1,0,167,180,0,6,219,350,26,0,0,636,39,167,167
2,26,3.1.219,1,405,0,39,219,258,2,219,167,0,1,6,258,350,27,-1,38,637,39,128,128
2,27,3.2.316,1,405,0,55,316,371,3,258,167,58,2,6,371,371,28,0,69,637,55,89,89
2,28,3.3.371,1,405,0,7,371,378,4,371,167,0,3,6,378,378,29,-48,342,685,7,34,34
2,29,3.4.378,1,405,0,27,378,405,5,378,167,0,4,6,405,405,30,-28,264,713,27,27,27
3,0,0.0.0,0,299,0,30,0,30,1,0,130,0,0,1,30,30,1,0,0,0,183,130,808
3,0,1.0.0,1,299,0,30,0,30,1,0,128,0,0,1,30,30,1,0,0,0,183,128,808
3,0,2.0.0,0,299,0,30,0,30,1,0,131,0,0,1,30,30,1,0,0,0,183,131,808
3,0,3.0.0,0,301,1,31,0,31,1,0,139,0,0,1,31,31,1,0,0,0,183,139,808
3,0,4.0.0,0,301,1,31,0,31,1,0,140,0,0,1,31,31,1,0,0,0,183,140,808
3,0,5.0.0,0,301,1,31,0,31,1,0,140,0,0,1,31,31,1,0,0,0,183,140,808
3,1,0.0.30,0,299,0,30,30,60,1,0,130,30,0,2,60,60,2,0,0,0,153,130,778
3,1,1.1.30,1,299,0,16,30,46,2,30,128,0,1,1,46,46,2,-30,30,30,99,98,778
3,1,2.0.30,0,299,0,30,30,60,1,0,131,30,0,2,60,60,2,0,0,0,153,131,778
3,1,3.0.30,0,301,1,31,30,61,1,0,139,30,0,2,61,61,2,0,0,0,153,139,778
3,1,4.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,61,2,0,0,0,153,140,778
3,1,5.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,61,2,0,0,0,153,140,778
3,2,0.0.30,0,299,0,30,30,60,1,0,130,30,0,2,60,60,3,0,0,30,153,130,762
3,2,1.2.46,1,299,0,30,46,76,3,46,128,0,2,1,76,76,3,-46,46,76,196,82,762
3,2,2.0.30,0,299,0,30,30,60,1,0,131,30,0,2,60,60,3,0,0,30,153,131,762
3,2,3.0.30,0,301,1,31,30,61,1,0,139,30,0,2,61,61,3,0,0,30,153,139,762
3,2,4.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,61,3,0,0,30,153,140,762
3,2,5.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,61,3,0,0,30,153,140,762
3,3,0.0.30,0,299,0,30,30,60,1,0,130,30,0,2,60,76,4,0,0,76,153,130,732
3,3,1.3.76,1,299,0,21,76,97,4,76,128,0,3,1,97,97,4,-76,76,152,137,52,732
3,3,2.0.30,0,299,0,30,30,60,1,0,131,30,0,2,60,76,4,0,0,76,153,131,732
3,3,3.0.30,0,301,1,31,30,61,1,0,139,30,0,2,61,76,4,0,0,76,153,139,732
3,3,4.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,76,4,0,0,76,153,140,732
3,3,5.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,76,4,0,0,76,153,140,732
3,4,0.0.30,0,299,0,30,30,60,1,0,130,30,0,2,60,97,5,0,0,152,153,130,711
3,4,1.4.97,1,299,0,31,97,128,5,97,128,0,4,1,128,128,5,-97,97,249,193,31,711
3,4,2.0.30,0,299,0,30,30,60,1,0,131,30,0,2,60,97,5,0,0,152,153,131,711
3,4,3.0.30,0,301,1,31,30,61,1,0,139,30,0,2,61,97,5,0,0,152,153,139,711
3,4,4.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,97,5,0,0,152,153,140,711
3,4,5.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,97,5,0,0,152,153,140,711
3,5,0.0.30,1,299,0,30,30,60,1,0,130,30,0,2,60,128,6,0,0,249,153,130,680
3,5,2.0.30,0,299,0,30,30,60,1,0,131,30,0,2,60,128,6,0,0,249,153,131,680
3,5,3.0.30,0,301,1,31,30,61,1,0,139,30,0,2,61,128,6,0,0,249,153,139,680
3,5,4.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,128,6,0,0,249,153,140,680
3,5,5.0.30,0,301,1,31,30,61,1,0,140,30,0,2,61,128,6,0,0,249,153,140,680
3,6,0.1.60,1,299,0,16,60,76,2,60,130,0,1,2,76,128,7,-14,44,263,83,100,650
3,6,2.0.60,0,299,0,30,60,90,1,0,131,60,0,3,90,128,7,0,0,249,123,131,650
3,6,3.0.60,0,300,1,31,60,91,1,0,139,60,0,3,91,128,7,0,0,249,123,139,650
3,6,4.0.60,0,300,1,31,60,91,1,0,140,60,0,3,91,128,7,0,0,249,123,140,650
3,6,5.0.60,0,300,1,31,60,91,1,0,140,60,0,3,91,128,7,0,0,249,123,140,650
3,7,0.2.76,1,299,0,31,76,107,3,76,130,0,2,2,107,128,8,0,46,263,166,84,634
3,7,2.0.60,0,299,0,30,60,90,1,0,131,60,0,3,90,128,8,0,0,263,123,131,634
3,7,3.0.60,0,300,1,31,60,91,1,0,139,60,0,3,91,128,8,0,0,263,123,139,634
3,7,4.0.60,0,300,1,31,60,91,1,0,140,60,0,3,91,128,8,0,0,263,123,140,634
3,7,5.0.60,0,300,1,31,60,91,1,0,140,60,0,3,91,128,8,0,0,263,123,140,634
3,8,0.3.107,1,299,0,22,107,129,4,107,130,0,3,2,129,129,9,-10,86,273,116,53,603
3,8,2.0.60,0,299,0,30,60,90,1,0,131,60,0,3,90,128,9,0,0,263,123,131,603
3,8,3.0.60,0,300,1,31,60,91,1,0,139,60,0,3,91,128,9,0,0,263,123,139,603
3,8,4.0.60,0,300,1,31,60,91,1,0,140,60,0,3,91,128,9,0,0,263,123,140,603
3,8,5.0.60,0,300,1,31,60,91,1,0,140,60,0,3,91,128,9,0,0,263,123,140,603
